concept_id,concept
2456503002,blocked
3086050672,solidifies
1001215205,betrayer
2624983858,communicative
2884098051,batista
1444139980,subsection
746127637,coping
4271358277,denounce
3112799026,mushrooming
2039069497,clarifies
2770032642,nectar
2084959691,kiss
2942817153,controlled
985716611,combellack
1112842520,emanation
2768260677,discouraged
1838261047,janitsch
1839716840,birds
4249159982,mack
879975422,quickly
119041231,twenty-three
1593457750,structures
1057109145,judged
2444144577,one-fifth
22453620,sang
2478181546,analyzed
1217081932,character
2018899641,merciless
437489006,precincts
3499214981,completions
4288463504,schools
2034787614,outgeneraled
1914797126,voume
2740521308,lance
3429048082,vieth
1372330308,viewed
3581595626,medicine
3383890827,honestly
3304726847,flashlight
2163035984,renaissance
539748641,organizationally
4095840448,utah
724875593,prosser
538775587,persists
1321201979,garcia
1357049014,paired
3071482997,troubled
2774660372,lemon
2908789152,streets
1704503801,beachhead
3461259398,classified
3116902020,liner
2444839023,die-dead
2552851018,mining
807658684,courtesy
3550251756,practicing
2098174902,symposium
1156951350,diversions
1613404981,teammate
2887539046,down-and-
1449025096,impaired
1372607670,retired
1763324993,serene
1570792206,universities
1310680928,records
3447998748,endure
2936050325,translate
3801121434,putt
844705411,compound
1793108424,trickster
2964944953,hypothesis
2477258157,bread
1056870422,farmers
918286627,torque
1068036060,ritz
2605612906,path
3677034507,conceding
2448490356,midmorning
3097430759,reactor
3907461343,adapting
286830056,novels
2236745010,skit
1109100725,drain
3381617575,nothing
3841317225,deserving
2694857070,organification
3398685721,article
827785790,shrewd
2865796756,joiners
657486589,hess
2761044970,used
2606626795,craftsmen
2657582628,galveston
1958429367,subtends
1853365263,deduced
1238304857,ardor
3962688068,adjudication
3259141760,farce
439965457,priam
2811591455,whiplash
