concept_id,concept
3967026703,homecoming
1167189359,props
524866354,shortages
2074031037,qualified
3438783093,interviewing
3125870906,facility
3434407566,succeed
1051456315,impossible
623182442,speculated
2080331951,commendation
2311816760,blend
1371629685,hazards
1424269252,nationals
576168970,nerves
174506421,unoriginals
2888668078,separate
893133656,rhine
3152915615,circa
1167124210,outset
828502347,rider
783856669,inquired
1007122647,ranks
3172528811,requires
1375545646,pooling
3031002648,postulated
1321214893,moments
3454144724,contradicts
505828724,ethnic
2733812664,selling
3244788368,choir
2332862026,erosion
854101694,titled
856410318,seriousness
958595458,tenacity
610182835,hungarian
1192791548,female
1985049203,picturesque
2597168432,construct
2512557805,desperation
3889662216,feeling
432320186,auditors
3550550044,sweet-clover
2176831726,informs
2686303727,mobility
438721585,infantile
368917045,charge-excess
391304481,stalin
560216869,planks
3380914564,geometric
2816829746,scanned
2339181318,self-satisfaction
2051139572,lorlyn
3444252569,besides
3435749086,impotent
4198181007,unifies
902545767,hirsch
166055033,formed
731938951,norborne
1182925476,summate
2667596269,belongs
4276754151,reenact
3189831927,bottoms
1910675040,nebraska
1152291897,logged
1879036702,looked
2751266535,guaranteed-neutral
2055513815,offsetting
3072807464,plants
2265043887,ring
3209526338,presume
233380442,voters
1492297450,collectors
3135707346,salesmanship
3672121064,tubes
1607852301,seals
1716994291,goldwater
3109604082,nullity
3125708022,dexamethasone
1390932164,grandma
1664045513,forming
2758525223,owens
1910180395,stands
1071306489,launching
1765046780,treaty-making
2100606945,manifestation
4234753138,prestige
831985614,hopefully
3744732166,sub-chiefs
593606316,consumer
3739920649,authors
3760274397,undergraduate
861307991,surely
3018020605,half-light
620359777,non-success
3342794389,consider
1932951268,nineteenth
2111403790,windows
3608231789,guam
1149917968,despots
1646771353,invited
