concept_id,concept
4008938827,collect
1669460314,outlook
1238807659,arrows
2830643395,paragon
2228481053,nonpolitical
2440159179,pouring
610924199,creed
551675155,outflow
2954649069,positivists
3488173921,inevitability
2325882952,answer
36612037,dannehower
2885018516,astree
257282715,cherkasov
1189169372,authorized
3973942021,asserts
3994509489,proficient
4262234258,change
3616406015,subgroups
386562739,drugstore
334948838,mating
3834715587,downgraded
162989162,experts
3676937273,massachusetts
3705028924,looks
4245497415,homogenate
213769863,r-warren
1716897055,lied
3883318487,off-broadway
2878569328,dread
887105973,galilee
433745778,head
1156019309,christiana
233643797,profitability
4020345094,audience
4092953291,dist
1617224076,imprisonment
2197180769,drift
1293250689,pumped
3501473021,veterans
1601590831,formby
2662247173,motion-pattern
2597303946,nuns
3019403810,hosts
1719164947,garaged
1697456483,emboldened
8690636,sharpe
2952320696,busily
1940676445,shipments
2457620222,squadron
3834310138,includes
2301485150,alternate
4116598334,senses
1897571014,samplers
4059122170,sacred
2865821435,syracuse
158462855,contacts
2523544058,deor
3804981393,hours
3023075484,unemployment
1492001655,disagree
973069038,brelin
2998546364,strength
1849671595,expensive
2849647274,weak
2023479577,grapefruit
565621851,microphoning
3439829942,fashion
3241875166,suggestibility
3036382887,chaikoff
2126221930,saints
1720406505,jeers
133647394,shirley
1455455727,sluicehouse
1182598707,lucid
440839521,brevity
2991354373,octopus
1903547578,multiversity
1347189008,various
2149416921,illustrations
3833713177,continent
476026241,rehash
2150319230,mass
2886797089,compelled
3379157735,buyers
1369900759,beatie
2310670246,increases
3909899756,alleged
4219760201,barbiturate
3225441474,fitted
2589122719,extruded
3272060891,identifying
2936453976,prepared
2975811541,decreasing
2191566793,auctioneer
1519722266,polemic
3706636923,wander
3303820982,aerosols
2901848044,volts
954922555,repealed
