concept_id,concept
498780112,inholdings
3482821987,addiction
2644662235,delicacy
1075366627,independance
3119494307,adjust
28842961,lacy
1008750398,apocrypha
611537483,epoch-making
232276030,thus
2613921395,extending
1377686121,transitional
1997863363,marlene
2628745242,none
2637461173,filling
3753671258,kidding
1714871095,dull
3623726703,reformulated
2162409433,ineffective
1777669765,oakes
425080959,fever
602779745,creston
3630491717,bang
100926997,illness
205863711,poem
728590431,increasingly
3693591119,stores
3172130312,supernatural
3271964428,body
354140761,dubin
2688468909,motions
1634213055,skorich
243694940,laid
938559024,rebut
2409395951,sonenberg
2538966685,downed
2667898940,emphasizes
1970721899,images
702522328,troupe
3958650615,maladjustments
3745740527,climaxed
2771459278,punted
4085473670,began
4207944302,bulky
2772979245,chicago
2044407245,kern
2364592099,educator
2104118508,stadium
2750652310,pioneering
702043866,conserving
2956813210,visits
3516504044,wipe
2798321394,commander
1493813511,contamination
237614299,gain
574672274,belaboring
4018055704,heptachlor
2822112814,covering
1390739978,gone
1333087356,true
3744873445,widest
685300717,catecholamines
3100963690,autobiographical
3033791415,damaged
2977761617,fermentation
964085679,alpha
2089771200,rdws
2967242283,supposedly
3041431834,evenings
2054371867,apply
3983090928,initiation
2667898940,emphasizes
4108539109,rationalizations
1512640900,industries
2319269696,request
4225407680,stand
3686244810,acknowledging
1933062878,treaties
1712046998,kind
3018259414,outsiders
3324146176,plaintiff
589804275,hardy
253707127,foundations
4008767138,catch
573875348,residences
3827225501,conferees
1008121755,douglas
3877703445,inure
508661621,kilowatt-hours
696238117,non-political
2690474809,played
4263947401,at-bats
2604319024,boats
4069305549,coworkers
764076510,b-plane
4286433530,amounted
4173997226,scrutinizing
97888498,idyll
3793058301,arizona
2289684859,fiction
2815296715,collegians
