concept_id,concept
3853837792,erected
2327782847,fallacy
152495264,thermal
3618434854,incentive
3598390691,legs
2922145833,selections
2884395239,hotdogs
593074906,throneberry
3189395156,dividing
1435967435,tough
2834918312,entering
2653867321,strategy
172632578,oust
1594947136,steps
4272057129,solution
1072628551,oysters
1747072757,equivalents
3714814231,downward
1961304966,resulted
887596941,bombing
396979346,damages
343562694,dress
3946483632,aimed
2664776051,niepce
886092210,dramatist
1832810007,resigned
546366701,phonemics
2450958512,consideration
358282498,registered
3414312971,subtilis
342171840,factory
1991411329,fanaticism
3690966806,disaffiliate
2710968440,murky
3191852299,county-wide
3705370650,patronage
3949751857,pertinent
653246196,neuropathology
1378396538,specifics
282111152,electroshocks
1035736424,frolicking
4226123812,tiepolo
3174386286,friar
1127328032,novelties
3572260911,nibelungenlied
525321380,polyelectrolytes
1517426705,respectability
3132453144,rest
1251322503,dancers
2216482016,long-run
1355604816,laboratory
3957437173,approximately
1346368190,laced
4213516543,verdict
3357726272,woodsmoke
3079930244,jeopardy
2432094222,tetrameron
2533114803,hartselle
2531769530,cost-of-living
37319226,pacific
3164550074,representations
328574570,rulings
2549144580,magician
3488533059,page
3360643758,verbal
1107496210,expire
3022001735,extrovert
3332148218,ranch
1920824713,ring-labeled
3564279555,degrees-c
1307724228,councils
4097201817,memorization
3505987891,ferries
3992819854,spends
2733055543,relocation
870019202,coons
1486436535,epitomize
2066497028,diplomatic
1844729074,criticized
1184992422,discharging
3042218024,agents
415952681,morning
1311039708,confirmed
2161702401,laboratories
1394226778,supplies
2032843347,misconstruction
4086220836,commented
315034969,exerts
597861394,dabbles
3919800575,assaulted
2849297357,times
847326261,excessive
3105126854,pays
1571272623,directorate
2001704235,alcinous
2717210599,compiling
2381190301,innocence
2559432677,medieval
3404601712,morals
110297017,crass
