concept_id,concept
1974946085,lockheed
1785949278,coolest
2150776364,beautiful
3157641630,necessary
3292437920,professor
3998719515,premieres
1898052977,exhorting
1909722347,beginning
849914187,sokol
3224569518,dreiser
2025139088,nunes
1079212613,talking
2816174574,substrates
2587634386,transistors
1924064212,needs
532753896,simulated
4286886647,pettit
839408725,patch
1751503536,bypassed
23913985,nonshifters
2219233705,induce
123730523,spectators
3743669834,tyrosine
1385999112,archenemy
978565082,insured
2820998761,marketwise
611846697,mold
2626880028,legatee
3528867402,providing
2306932819,cope
3543418096,collapse
1169633245,appeasement
3546326146,divide
2399946875,sheets
1995048561,salesman
1586489349,commodities
2004357854,dynasts
1633629894,olerichs
1838290668,splenomegaly
2577678973,governed
1188343557,approximate
2692300602,housing
2592843425,completeness
4131156563,philadelphia
3839698255,medal
2624987423,signal
4197296253,slight
1484848459,manner
3239355821,summon
3871614479,recaptured
3511844118,decedent
426290637,carriages
2699270844,prevalence
1313326839,nine
1440432929,rises
3479330644,relatives
1472852597,xylophones
1382350531,neiman-marcus
745037748,predictions
1000380573,silly
478401452,maturity
1406321711,warehouseman
706533927,science
3873847580,program
1819943718,valve
3557276155,likelihood
2869117518,extremists
1698620296,contractors
1066270591,sciences
1962984220,over-produce
396105902,enjoys
580731959,ballets
2223379268,rutabaga
289901891,estimated
2941716801,interama
3734520032,makings
1775496879,rodgers
3174561633,streamlined
394171145,mail
3098113575,atkinson
2602805370,calibration
2607535538,mercury
1655839847,indecision
137380219,adams
4173986180,gleam
2081165041,boggs
1025375977,known
3020947931,isolating
1759247518,forgiven
3058508405,diagnosis
275258328,appreciated
1970971384,contained
1322599390,imitated
3317195050,runway
2910673364,offerings
1189985262,roland
2113905496,dragging
4063129915,diplomacy
1583513661,chart
4063025102,guests
