concept_id,concept
659676210,steadier
253255893,additions
3807678208,bemoan
608757342,well
2924687546,photograph
3661647516,sights
3760928428,bridge
4161874563,therapy
3298351777,nevertheless
2632772057,mutton
2199217801,decency
2752109746,militarism
4014211667,jungle
3622079577,predilections
2167694977,border
3277355888,believers
2892862285,grows
667851218,shield
182017675,sadder
502095070,imperiale
3845195560,outline
4248583988,shibboleth
3216164764,re-incorporated
2042750497,choreographed
2992105730,hoped
697396323,nikita
2179741661,proceed
232742294,creation
3771122969,certificates
4218745861,greeted
1775532702,fulfilled
3974242316,heir
5967271,brooked
3136849977,reverse
802552188,argue
738174564,helmets
193687557,able
3134498493,independent
4167224366,depugh
3176248097,habitat
1385514559,inferred
3000665118,proto-yokuts
3479710123,attractions
2566679581,shutter
3693456007,blackening
2214780527,moritz
2391404683,africa
287922722,sounded
2799663437,regression
984519166,parkhouse
3042027484,deae
1004651726,token
968202450,moon
2672322785,city
3325840936,bonn
3937986681,cells
755794778,pacemaker
4035237653,lodging
1473650854,fundamentalist
918903465,familiar
1860012430,atlanta
4274166258,value
3138255915,zinc
2885085000,vacuolization
942780662,peak
4184610666,processional
3266773978,standardized
1166706597,gums
2186835552,humble
1264820999,predicator
2514622728,co-ops
1687612370,stickney
950407370,sooner
516181687,cameron
3018259414,outsiders
1219204567,husbands
3969208202,rejecting
2493536956,registration
3196507727,editors
1689056064,loew
736376192,quell
3924186952,cofactors
2038240466,night
3609654389,solidarity
874837580,straight-haired
1355258393,pohl
1881657545,cafe
493014609,yearly
2419203551,scheduling
416114587,stayed
1928896631,muzzle
937948195,titanic
365271859,prattville
3821128181,termination
1309175046,merchandise
1598475099,typical
1730469505,supra
172247830,translations
4042546853,peace
2592767520,burma
