concept_id,concept
2147715005,totaled
3089504320,vibrant
64115414,plugged
3070829561,bruxelles
3311192044,wedding
3299221937,journals
2219805738,gemeinschaft
158406360,abrogated
1733011256,unearth
675558235,training
3222288626,prescribe
289239666,verbally
1384423035,felicities
462259558,price-setting
1516505155,prognosticator
4092527402,bark
1506884130,heartily
1287487807,apostles
1780493664,ejection
2846756592,fame
3330448754,debates
437334984,pinpointing
3247615770,precisely
2649521041,attitude
2860674919,offense
2404773194,danaher
4075488446,ordered
2384613021,offensive
3755638729,verdi
1729976750,mild-mannered
815424244,confusion
139007967,speculate
4202782989,summoned
2981159215,dealt
3394316957,republicans
270653123,healthy
3406641107,camille
426406329,wiped
2723303579,wage
2176745440,atmospheres
3005312107,equal
1914006105,furiously
485502817,baudelaire
3648517213,swipe
877004656,painted-
3106393167,automatically
3888101078,similarly
2520234592,clarity
337088610,cities
3965234543,chill
699407321,contradiction
1728324152,descriptive
3686176485,taylor
2907992416,twist
1617848901,agency
4188755027,liar
3739068788,lash
4024121903,partnership
3776811955,certainty
3607694164,detonated
1979743993,breakthrough
3165911054,maximum
1281681208,fastidious
3495684949,epic
3805590555,promoted
209308393,resorcinol
3839021456,adagio
2914192074,dazzling
2141872354,restraint
2446826047,inexperience
14602811,receptive
452680779,potency
4004389719,precondition
1526041623,relaxed
3413715350,discusses
3505030624,calico
2202590110,fromm
4244524437,first
608179074,distributes
4091782686,nausea
1659854617,orderly
4276451630,broadway
1888926949,syntactically
1076424692,admirer
408948623,clearwater
88058877,spot
3920525384,refrigeration
1916551928,scars
2529891225,real
1753413746,walter
3400838686,invites
1431598490,moliere
2225945735,trujillos
3407533225,detail
1258641740,precise
1241726774,doormen
934620868,premium
4257785543,draftee
2921639134,hurting
2939526591,award
