concept_id,concept
3130530654,changing
2936407084,smiled
3413316386,ceiling
22232872,salami
1493267134,addabbo
3231789548,keegan
2113032467,explains
211608426,nearly
1547638290,direct
4228692336,escaped
594806457,endings
1710770198,ritual
1986550800,sharply
1005900507,extrapolation
3256080241,capacitors
66236922,afl-cio
716798954,cobalt-
769989099,numbered
2496984750,tutor
2553526031,publisher
2156664912,confiscated
3543012722,rests
96016325,tempos
3287147395,minnett
169093910,purchasing
3790883103,released
3363672706,corrections
3624362353,unreasonable
4170895474,vengeance
269319345,gauss
1972500774,unpredictability
282683124,submits
2240959369,maskers
3245094026,compatible
1496890632,hindsight
3944658922,comedie
661457439,son-in-law
1725365695,reference
1690172715,sexes
2145510450,presiding
274841130,airfield
3652701083,remedy
1539522578,geochemistry
3859455666,stand-ins
2174582881,lumumba
1103425413,political
1484160978,intended
4173303773,russia
4106479262,selected
1353712276,castros
4118235095,tricks
2990833639,laxness
3569982735,confident
1526968759,torture
1154192775,waited
1269476369,springtime
1943731190,grim
1250220072,squeals
2714516862,mounded
2975447354,flexible
953976792,ligand
3808540209,sweets
844902956,nakamura
2351043798,questioned
1518540450,sheriff
2213853627,recreation
2258612032,positivist
495490996,polygynous
1798413291,outwardly
1238202595,deal
792625241,lock-outs
2321878432,vantage
2408891665,availability
2964134767,symbolically
843985888,biology
1801155234,compensatory
2733196995,justice
584744567,test
4127274059,sensors
1803727112,identification
3379608985,atmosphere
2141001418,asking
175287814,bankruptcy
298285885,reversible
516994333,hollywood
178655972,performance
509603038,dusting
2169374577,conform
2579519157,makers
2639337381,wonder
1179602328,determined
2406577586,deep
3217200453,hope
3294998361,occur
1290876927,gaunt
357165259,pessimism
2620411634,obligations
2986166822,aida
754351930,persistence
1959574527,unformed
