concept_id,concept
2037073472,make
1008280154,tapes
3314551752,devotion
4240244119,anchor
549116674,array
805653452,leaderless
1911469758,cold
3648935579,olympian
1351536538,santayana
3168469128,writer
2048117066,attacking
1679093789,hawksley
3618190216,troy
3286400974,theorem
1579724188,master
4081829706,resistors
3886293497,affluence
4282085298,consonants
3130675321,leaders
256203260,queens
214042997,disclosed
1528977854,abuse
2402586298,stiffens
1617224076,imprisonment
3548699655,extended
4100615718,boos
3972501827,naturally
1985620562,prize
3732983079,commemorates
2088457530,gaining
1712447762,genevieve
282389722,complacency
1917635090,abruptness
2963557359,turnpike
904116210,supervision
1241359501,persuasion
3889554206,apologies
3953508878,tear
1589984708,ruthless
489341270,mother
341603100,astin
1042134438,tift
1234781618,ante
982283801,byrd
1681008851,concretistic-seeming
3862030613,opportunistic
3952282043,song
3960243840,mesh
1109903833,scope
3590647921,formation
1237277894,coccidioidomycosis
1746696130,sacramento
686281241,thru
498218338,utopians
3787141278,watson-watt
3641366294,caps
3335964069,scan
3853935204,zest
1465323398,chain-reaction
643870462,eqns
611679624,dismounted
2007804846,newspaper
3494027937,dietrich
64519773,marriage
2027079340,concentrated
3864275515,automation
50724281,awarded
521545970,heartbreaking
663745176,patents
3426647893,endurance
264434931,contribute
4232758083,songful
3027559847,programming
1157342945,qualitative
794264762,spoke
499220944,planeload
3428479895,consumption
2062098736,decisions
3841493525,olivetti
3377279888,original
2425366874,enlisted
2973417654,inaccurate
2236577238,high-sudsing
3771621362,noes
4066933014,loeser
4218341295,tularemia
1910353926,transportation
2387336991,wheel
797732699,department
3338502907,auto-limitation
73990911,highlight
657132197,controversies
1591828550,cast
1236267865,worst
464262550,aptitudes
1575960420,doors
1688962573,irritation
2583953835,needed
2300337343,types
2519369041,ancestors
