concept_id,concept
1206649677,abstain
3120268087,light
1156335624,japanese
4212878255,waters
3010730069,contaminating
2719682244,repeated
489662277,brookmont
1506634168,uniforms
1346094451,bright
285583663,cross-striations
3233496377,conversions
4007975307,grant
1865596680,spectra
1463925770,transferors
1395422999,organizers
1295894968,charge
2949352829,proportional
3870628630,combating
2642678846,written
2675315054,reversed
871120470,chlorpromazine
1906116929,scoundrel
1722292274,proven
257184681,specificity
376855556,security
531701793,construed
2173978881,gratifying
236751149,blakey
3219730031,sera
3896800070,expense
2109903941,delivered
2192842060,alloys
575980798,raymond
4019579904,smells
164699562,left-justified
331044979,reasoned
1273201550,calculate
2192979916,demoralized
2078790135,entry
189228528,ambush
2731827866,october
2407880091,recovering
871486633,levittown
2335995576,silica
324911378,iraq
2305164700,winnetka
142428178,withstand
3514130127,profit
3044012395,publicity
2180794452,periodicals
3551709623,warren
3295984737,endorsed
3873847580,program
169616210,bronx
1712566937,ahrens
2232380995,schaefer
2191525493,obnoxious
2794745411,downpour
4010236041,self-respect
2684298089,headed
4082339332,meets
2592119991,poetic
1456257490,soaking
2007491519,resentment
4138017211,deciding
1605035176,over-achievers
2532436075,executed
3323772230,incentives
628041748,necropsy
877019911,gracious
2239324043,assessors
36003181,two-valued
3816882180,compensation
2572597067,failures
829291041,ogden
582108298,futility
99464028,mcsorley
2234016772,matched
4242673430,infinitesimal
3052449017,workshops
798639469,administer
3736227103,occupation
1637157966,hand-filed
2799103613,meditations
1870421633,jimbo
1223019522,tail
876491304,reactants
1654037484,teheran
754915789,specified
3399814242,underwrite
1801882787,nazarova
304549328,episode
1565271454,delaney
2832788270,chivalry
4172761580,barnard
3113677481,forego
1266006804,causing
2821584044,cobalt
2924473912,painting
1675938090,firmer
