concept_id,concept
2004622017,hoaxes
3977069442,dineen
880877976,montevideo
1100567704,tims
1955793013,association
3820382286,hypertrophied
3927789095,success
1335351527,component
1493418640,substantiation
278719934,virtually
1162947544,supplement
352334236,specify
3408412059,caesar
4280899812,rise
3173886432,lithe
918653770,yinger
2290181660,dances
1655525623,grip
3601985219,optical
1256069792,mandated
606390831,survivors
4162201203,journal
3696762121,crippled
714578949,zurich
2926770169,inferences
2225379967,fulfills
287650911,gradual
2409933791,for-
1324114964,skin
1033580693,born
4174674277,learn
791681526,andover
504394404,sorry
2144373247,combination
2750762777,vowel-length
2873224434,dispute
272309133,submitted
2039444005,periodical
570352246,across
1487445698,clothes
1846206012,admire
2871662705,style
130548943,haydn
138757771,faithfully
4179695347,negotiation
2844008,imitation
894162187,correctly
3860969909,reinterpreted
1677725315,index
3754806041,hempstead
1124882271,paeans
796737127,operated
1311817462,spectrum
4143875587,superbly
508701180,ability
2620869205,somebody
1510088865,felske
1681965785,seigner
2987227789,reminisces
1027198088,footsteps
1447673663,polyanka
3946185260,misled
4293189601,along
563223319,septa
1000559459,flattered
3148341247,fretting
3045876184,equalizing
2917606730,speakers
3732295160,paganini
352932692,connell
1085643927,composition
909723576,geometrically
1309514705,toast
1271452573,progressing
1701826831,microscope
1475460640,dean
258901360,turandot
4192089409,space
3010813133,officiate
2677862940,cocktails
1418052150,wrote
2329695011,asked
1805131265,nerve
2873303662,particular
2874719595,transference
3231481385,undertaken
3979253330,equity
1723829543,narrated
423589510,steals
3073373685,demage
3530701931,temperate
2215010510,mitigate
2286306817,supper
4016936362,talked
4124252822,called
4142793691,teachers
4075647581,evidently
3851813719,hygiene
384101935,recopied
1978400851,state
