concept_id,concept
3513331945,fascinate
1439841824,anylabel
2292838550,receiving
805939859,budgeted
3419004715,stole
2179345329,discarded
4027616129,warehouse
3867234015,logically
2819356178,co-ordination
272761469,hawaii
2339689095,computer
3625597272,sectionalized
4143860987,pseudo-patriotism
2541852257,bunker
500084904,autonomy
3991587210,fractions
1088320989,finan
458783654,puppets
119214866,harbors
1742391174,sphere
486137304,sure
499926851,ticket
3978324522,features
3097971144,dixieland
1905115505,maxwell
625066453,mustangs
1868656493,kennedy
2661633057,integer
3464882865,accomplishing
1929374663,titers
2559460141,diethylaminoethyl
2280464177,idaho
2448108762,diameters
45642890,reilly
2468454305,calories
2023711875,informally
2203087075,narragansett
432557766,retention
3185051512,intends
672033167,augmented
2428956484,irrational
2087844100,peculiar
1482684838,home
3569920694,strauss
48443558,believed
3875787252,devoting
649752487,suitcase
3309046584,reliance
53495979,engaging
4199255698,great
3793851365,careless
1221075604,narrowed
1570923667,biceps
223848060,negation
77680496,lengthwise
1552257168,secretion
393167765,grabbing
2698186072,unchanged
2258516561,preserve
3004080644,ward
2759501585,operation
3573640867,slice
2251667367,seafood
2082868206,would
3243682186,likely
3006124375,physics
3099688630,glean
462846625,spoon
1223443055,carrier-current
1458533444,dorr
4027465314,dictate
2241943710,pullman
1954568151,star
1338391796,devotedly
2691209971,forecasting
998720581,operas
3428538800,fancy
3261157762,generate
2795529296,honored
3124372981,theoretically
2172131158,whiz
4265417813,maecker
640889421,fused
3089035220,prairie
432905942,procedure
4199255698,great
3004849243,coach
443174739,manila
3316602187,fieldwork
351694417,playhouse
381361333,luggage
174072923,stoics
1947484221,intriguingly
1701709680,exile
1216120987,censure
352678973,snobbery
447405859,arrives
4132784141,warmth
1448687281,apparatus
825630414,hold-back
