concept_id,concept
15085481,mica
1262275383,stripped
2162905247,defocusing
2614673184,company
3398685721,article
1361126948,heart
1578461969,rural
3456140072,bloody
438701723,quintet
3737645808,stated
53216579,hiroshima
639122914,rizzuto
2394073478,ghost
1441583858,cotton
3462200059,grenier
3541066955,firmness
4039333463,ache
1106601757,neighbor
1928582760,executor
4043585043,monteverdi
3069236541,ozarks
2915885155,guide
4224194651,pitfalls
1214265341,made
1103016867,blockade
2365674222,reconstruction
3681613839,introspection
1708123270,podium
3652913176,stomped
2213863999,invention
348506165,willingness
3969562274,advice
387725229,jolt
1593669012,preliminary
2255718464,shortened
1107103289,steal
936004331,incompleteness
3792318390,samuels
1407261641,immunity
2446570508,disloyal
3898761703,understandable
1028975381,sheer
3681068364,accurate
1022374387,paucity
1781261447,ineptness
2516893826,confer
416753102,obstructed
2913209361,minimum
4206878030,meeting
642361278,associating
505869642,transmission
3890460216,islandia
578633206,despair
1496800017,iowa
1924632337,double-header
2782426616,criticism
825737856,quadrupling
3685674413,skin-perceptiveness
1827814590,foley
874157836,wilderness
448081395,glomerular
3386895752,stew
1699535660,exceeds
1931575229,misfortune
1269362811,december
4263027711,extracted
3381343451,terrestrial
1171878377,skip
3274583356,tambourine
601404323,boycott
2769332973,alacrity
278304554,numbness
2978414471,weaknesses
3719788787,saturdays
2809587582,sunday
1300879207,thereafter
3844598002,generated
2096759318,oscar
12052494,counted
1766500492,mckinney
483957058,orbiting
3295844809,cranes
656275956,mexicans
204216597,robbery
3801140589,parasympathetic
384850013,tropho-
2949132370,constitutes
555018298,deserve
4054656143,eminent
3981814338,jemela
2215416013,public-spirited
275189642,affinities
1657402856,spectre
1939003164,luncheon
2352551699,defensive
699890598,omits
3160347047,snatch
401702196,technology
504411810,tarheelia
703389487,edema
