concept_id,concept
3802010753,sparkles
1071730675,rebound
564763860,lunchtime
2810382049,controversial
2950964887,sudier
1195120042,objectives
3664014264,neesen
1687481726,rottger
1685887153,pronouns
1977753387,unlikely
236130014,wherever
1819112294,struggle
1786270381,inflow
167588106,leaps
2248933158,declared
2763711835,elapse
2637329510,deducted
675116857,brailsford
181577198,concealing
1162362445,zoologist
1836669566,moss
3005887395,proclamation
555169695,marked
1420611679,exploit
1374530546,nashville
1220939029,spread-
2575096894,onslaughts
2555981719,billy
1565588496,uses
1315388889,tarzan
2025354459,kaganovich
2444412272,motifs
2191134410,sieve
3901756068,hands
1909474776,cohen
1388637986,membership
3176768751,commons
2155715391,order
3384355088,decadence
3470012527,self-delusion
178404099,burl
1172972549,carols
184544161,limited
2185228978,hard-sell
3223448751,comfort
2462062806,wells
1971524282,option
4094564919,distinctive
1239602872,gallstones
983849418,choke
4107140786,serious
2924033688,implicated
1791917765,yielding
800162904,aces
2844800972,obviously
3695842891,illustrative
914747447,skyjackers
1627451462,govern
104536658,remark
3726443791,flow
486633982,contributing
3982081247,secular
1161192254,duties
812632597,bibb
1438832671,hear
3010492106,singing
3385540082,pageants
2728771178,attendants
2252465153,billions
1068965286,sits
3145908452,sovereignty
1583710557,liquids
1901683785,miscount
1459661685,nightmare
520818109,kelsey
3340447866,mortgage
3725355086,re-run
1416242557,construction
302482325,un-american
3690509691,reorientation
921098498,guatemala
2483333269,solutions
2862971247,dollars
986069175,proviso
3037318797,sentry
312324680,presses
1683645679,discrimination
135655025,proved
2548733372,license
1488420733,becoming
2945512370,regulations
2552830597,low-key
2702533157,terrain
130277407,wellsville
4039289723,awakening
3287569226,modernized
3949427467,freedom
2736271224,nozzle
212676296,permitted
3816652406,dissension
