concept_id,concept
3853456172,barbs
840795764,strata
3634875306,ugliness
251272560,publicized
2867078206,cumbancheros
2094934734,exceed
2328012765,serve
4130152385,brace
3584725002,scanty
3873847580,program
1946369188,edified
1960258320,breakdown
715200455,lineup
3926289396,pending
2198939610,suitable
3502222171,pain
3153744513,beadle
2181550786,polyisocyanates
3079373714,corral
925941690,leaving
3732716750,harlingen
3979589871,ears
3298351777,nevertheless
1863570642,karl
3492052237,specially
165803301,maximization
3328669182,bodies
453975100,extirpated
1951916780,concentrating
1269090499,hymn
2741064236,hypothetical
706585853,humanistic
582818565,cocoon
3311597980,igbo
3159972838,monk
2547678313,tardily
1238456107,fullbacking
3794060410,digressions
2115816113,balance
461768865,tsar
1825131374,divestiture
1515522367,baker
4243255346,suburb
2397297535,rededicate
2930925648,discovering
3550787807,substantial
3913987563,phrases
2731365749,tease
2558407090,importantly
436796024,witty
3843304346,spores
2953589623,corn
279737970,passion
3498519539,typified
1109893405,insertions
2246648100,purposes
2088087174,recognizes
629381240,completion
3224099339,grabs
4217849195,anywhere
2956277966,nitroglycerine
968675152,clash
1051221348,angle
1039417953,picked
1119609055,pursue
3262116701,weighed
3813658950,graphite
2003728208,submarines
942156380,encouragement
959790197,majesties
1620391807,teaches
2211054418,sank
282011712,declares
1005854314,swing
1580810726,maximizes
1026826393,visualize
3225227700,pitchers
3493357854,convertible
4022009427,seeks
4136462475,exclusively
2001015746,one-iron
503181981,maturation
4060171780,drugs
1026305834,handy
832131271,william
761212566,milhaud
848525586,anti-french
1424069100,wagging
2902109025,killed
3422913981,entity
3563091067,short-term
3918326282,earn
1341026373,shortness
1645976244,welcome
642414592,panama
3895055000,industry
3858556857,canon
1163447958,progress
1095690451,hounds
1916831457,relates
