concept_id,concept
4185267368,stepanovich
3684770547,eighty-fifth
3195427171,heralded
3312504719,leapfrog
1498280137,bold
1711379993,considerations
439570893,phrasing
249085961,rarely
34190572,dichotomy
2683015474,steered
2210664315,obstacles
3657745104,bibliography
1402114251,georgia
3829681462,tests
1344558233,exposure
494583961,relief
552953075,margin
3533184207,revelation
205473351,savannah
3740702997,pair
827785790,shrewd
1512082782,greens
333251844,underlining
2267958930,editorials
657343433,conclave
1614354177,forgotten
2529891225,real
802841921,figured
4189085701,gettysburg
1400204578,ncta
719036115,uncertified
1235792288,accelerations
2135508979,span
606725912,restricted
1154855373,cotten
1409879678,hallowell
2165517702,comprising
1090198534,maris
1171090374,penetration
2556781139,reproducibilities
2030407077,burst
2270303215,product
1988903132,chopin
1665057889,dice
2530000975,described
1879045516,milder
4026986650,walking
2024567512,english
3919773278,variables
464357018,wilmington
1558754647,substitutes
3805309509,corrupting
1745547718,heterogamous
3025730609,linguistic
601134703,proprietor
3814220882,detonation
938756117,henry
164327449,conforms
1561046298,nonce
3349196321,braced
4238803393,attire
2526972903,kathy
790773664,equipment
155137810,existing
643733674,deficiencies
3153815724,pages
411922785,carefully
2446114241,suits
2549018249,delightful
3376644370,registers
3107322573,push-
1340038417,strips
3623010898,acts
459402342,interpretation
1335119671,segregated
673667079,full-bodied
1187158047,stark
3400674111,modifications
1685472667,ballards
920494830,granted
1159953892,passengers
2428423071,destiny
1781404954,alabama
190290601,reservoir
2942277801,lots
2545894542,heitschmidt
57869748,bullish
115128226,playwrights
2875497758,readjusted
560788613,rundfunkchor
3216875826,vomiting
1113066909,contented
324392874,shaken
3479152040,qualify
3064290706,allies
2190963798,republic
215126430,intentionally
4087022598,located
4129144577,cerebrated
3443502249,parking
