concept_id,concept
4043001005,geometry
1811411995,cone
1586427819,unquestionably
2699900451,definition
862450777,movies
2344707787,bangles
2279364063,bias
3002298530,buckley
1804746959,noskova
4275700370,climate
106334517,endeavor
2089298291,solve
2262087120,precedent
1769501356,benefactor
2423605460,bettering
2809748648,inhabitants
1125578142,decorations
1573001361,troubles
778945155,handling
2621231213,bluntness
3637251500,voice
1704831913,restore
2262085429,structure
4255869371,removed
1194719412,generation
2871211899,friendliness
2882210045,plain
3377572705,contains
3271964428,body
3802107762,noncompliance
4215819711,doubling
3331472962,macropathology
2448374012,exceeding
3256483175,immortality
2259702909,alas
777759920,cookies
4238648226,orbits
174845759,vitamins
3696200442,wine
2886797089,compelled
2140629165,shameful
773489228,eluding
1547686130,marching
85247929,desirable
2467866475,asphalt
195133814,fasciculations
2526244801,wisconsin
2192517327,matters
692224633,consulting
2724024914,base
4282896971,invoke
4156242805,antiquity
56022348,geneva
2363413203,term
1408507544,pond
1741538510,politburo
2148389853,ends
2434309006,wins
1976646851,kloman
2020250772,floor
741983408,king
1997427719,delegation
4151038422,half
1056870422,farmers
772385951,assigning
915162406,proscribed
2896530530,serving
1607198365,merit
3531128335,subscribing
2871860725,lloyd
2684396477,fatuous
2277246749,marries
248626809,revolutionized
3471860336,thoreau
1014475589,cocopalm
456871946,exhumations
1635632561,manometer
1441569971,glittering
3055931569,temptation
417872915,percussive
2477699051,driven
821655802,deviant
3487406380,candidacy
2919902172,self-completion
589804275,hardy
2176813407,soapy
2464652702,subtracting
2463113161,tended
2257775407,troup
805939859,budgeted
1218706917,self-discipline
352748631,heads
3857816877,court
3200514697,fergeson
103211554,legislation
3597902289,mentioning
3690600484,localities
1756169664,extensively
2420760601,modern
4071160134,fiorello
