concept_id,concept
688855637,safe
3023590305,neutralist
1032323664,passive
1172016085,dashed
3179532737,crippling
2683585711,skinfolds
1959607475,pleaded
3801420287,non-professional
3854984241,institute
2413893306,deserves
2082415435,sympathetically
2324084712,doctrines
3230067595,maquet
1054743568,kingdom
1417013215,airlines
2857661854,happening
653571899,staffing
2891934710,vaporization
243268367,moravian
3877434245,giovanni
975439650,infinite
3299392455,inference
2003593680,negroes
353438776,conceptions
3560382759,correggio
3169308911,revenue
3360617840,squirms
4182170785,need
1153673052,sanatorium
1406140741,evacuate
2175601491,past
1370720779,questionaire
1202469729,ancillary
641879221,superintendent
3938262450,intonation
3545385380,yellow
2279412345,play
456659885,spine
4021271337,marry
944684915,deeply
3417058992,ornaments
3164878193,yarder
2366931258,enrich
2265043887,ring
3758069368,amendments
2884271495,joined
1897294328,alleghenies
1334025863,nkrumah
3124732523,consist
967290644,four-wood
2724024914,base
2001458540,unimportant
2448600627,rotated
1761859705,slopes
91129040,boxed
4139406385,tong
1812034953,earned
3091739589,tissue
2141001418,asking
479672288,acting
2805964906,shop
2452194355,hike
2822055376,citation
3890687542,secured
1556720171,present
2245599066,agent
2430464924,evensen
1078447596,irregularity
337746279,imaginative
1407813627,planned
2014882437,stream
2899910101,move
2189218504,shadows
3849588796,avoid
3424539346,adapted
375556370,cohn
3637578208,tangle
3243682186,likely
3582761575,history
4120821858,fawcett
3165367365,location
811621500,ranges
2143624615,okinawa
1305808054,troop
2348101554,humanities
3406186345,oxidation
2942000798,festival
1066227645,initial
501120512,contentions
983786554,head-and-shoulders
3823468554,optimal
2658437503,commonwealth
109581803,varlaam
473839355,trabb
1412518409,baroque
3887378638,enrollment
3061542281,tender
587022646,aggies
469362378,albacore
1434468867,restrict
