concept_id,concept
322106195,lakes
3110875073,plea
1477216029,society
3957768031,incompetence
3540086775,maples
388835481,communese
1070396445,loped
449272526,occurring
1428466830,nourishment
3723466777,contact
2370949046,fingertips
1597849125,siding
3194923727,hits
829641855,discouragement
856123276,stuart
2998991608,paraphrases
2683241099,directing
2210503385,self-evident
2388945254,soil
2496009849,meisenheimer
481012784,vista
3324090597,rosenmueller
3926464563,defects
3540886523,retains
2691872172,buckhead
2825274440,huxley
726371889,characterized
2528362947,latin
1393099264,member
93892646,mediocre
1187350339,reportedly
3334263098,client
2867833392,dictatorship
3984509697,mutiny
1500493938,labeled
1907570299,dramatic
3268034067,chaotic
2743143443,benson
4200768062,crimson
2460162890,pose
3081923355,eggs
1940503677,savings
2692342677,dorenzo
3464090740,domestic
1378529766,myocardium
1283710216,self-destructive
3549981453,uniform
4088822558,unstressed
3370680471,ruined
4290411527,lunation
380453262,elan
3606279307,listeners
2848509740,precipitated
2152797534,growing
603461319,majority
3331115802,chap
2506848020,tarnished
3311689228,simmel
833270195,hearer
53790268,rationalization
2139936184,thanked
2421629966,prevail
592030512,truly
3047390963,beneath
2088457530,gaining
3081684057,inflexible
1758839216,epitaph
1482808919,partners
2632646449,bunks
3612692571,disturb
2788407417,fight
2030576417,pretest
1915748733,maryinsky
3327207772,eligibility
3251788353,thinning
1873641966,finish
1741350787,tendons
2778542803,kirkland
1520699718,papp
3353846299,donations
1346418612,minds
2383383155,cortex
1179127269,cancer
2858209408,rockville
192606021,fence
2137278118,cooperating
464843418,section
2827369591,scoreless
1770303496,admitting
1808987747,portuguese
1764578562,shifting
4213309977,berlin
4193737454,youngsters
3245909399,instant
4090248802,capture
939123295,barring
1820202724,revelling
3195204423,palindromes
4039517159,subspace
1940503677,savings
