concept_id,concept
3851295013,ideals
4070917083,contingency
3963168249,resplendent
3235804044,gets
1007203194,bore
1898841359,lean
916584331,noxious
1903661306,evanston
1506733242,nutcracker
3343941463,monopolization
2413832395,traits
2314061589,lived
2931255741,examined
940776977,vulture
4280852026,warships
827723834,satires
3780819454,expanding
742358882,brahms
182905151,permit
1061014404,centered
3796135278,aptitude
115827912,departure
3926603324,harriet
3793212921,consisting
1082498864,rapoport
2423808205,spectroscopy
3963687445,forty-niners
2844257826,arranged
2808161675,divorce
2542325644,acquired
2096477149,advocating
3233989362,inappropriate
1936267496,essay
4289479250,wyckoff
1520654788,bessarabia
251356753,advise
374108104,abreaction
738515183,chiefs
1017267861,prod
1103932439,survive
284825751,beset
1421170884,shells
2689212962,plagued
2232849078,cried
3260559886,defended
273155008,works
935646878,cones
448083381,portray
2868680423,informal
2551251183,bishops
2838134162,nomination
2403503936,inscription
590212108,account
1939500570,gizenga
738900677,renew
94470876,competitors
705625859,enlightened
2168503481,heel
74557423,coincides
1178119127,nilpotent
3394408067,disc
2764377313,hamm
2526165381,miller
382259236,fifteenth
4261732296,brutality
2151387722,symbolize
1288424407,toys
3948798827,interference
1158030644,hood
3257095987,cadillacs
1700796916,circus
1233292805,undergraduates
703574574,dazzles
1681789732,taught
1423035484,aggravated
1185525368,polynomial
2342616557,signaling
2643708476,drugstores
4114419899,belongings
3433377105,shaking
2923065205,mounted
3898693736,blacks
2313965138,concentrates
584047767,pistol
525587523,liberation
3535482054,boucher
3247453484,speak
95310632,starvation
202023468,actors
2113453307,gamut
1780386245,piracy
2961211573,consolidation
634089178,yalta
2598637406,responding
3144385697,vandiver
1648693629,aorta
422669737,behavior
3999347413,asserting
2854241029,tape
2454413480,convexity
