concept_id,concept
832359825,modernity
2142330347,normal
858721139,nervousness
3196537906,indigent
704244715,consultations
1602119343,action
1490597378,mmes
3313276795,assertion
2607152989,withhold
2380790374,complexities
3299921184,firehouses
1043276613,discuss
4141849576,maintenance
2278856006,relieve
2932678215,reorganized
107593194,fouling
2280233785,satisfactory
3682111298,lesser
3741703787,brought
225229607,duffers
3539402155,certify
1523137595,tale
2898444867,experiences
2741748300,credo
1320017118,amenable
852411515,zooey
1724740424,billie
2327576967,conspired
1421306558,reshapes
1561962673,supervises
3724425292,tranquility
3954553378,bombus
841441515,dublin
3312229906,lumbering
227210686,diseases
1794810729,monday
2923050172,jehovah
1308639804,growth
1467365421,broadening
3226574463,s-eye
484117080,tremendous
2627086664,guessed
509006358,merchandising
2432274602,nonreactors
2575878580,treble
2871662705,style
3490888858,motif
2480608055,knot
3657562063,drama
3368392312,hokan
2352115765,haze
4287394207,birdied
3952013318,golf
1761086153,wrap
507425266,wide-ranging
4269990671,stimulus
3070867425,kill
331090942,accretion
2897292598,tending
859045759,downs
3503441421,proceeded
324495266,generations
1370129201,harvard
3570793611,dedication
3556061908,molinari
3150128314,darkened
3336671446,pressure
3897890214,turntable
4161865265,retracted
2830438089,firm
2648979607,thing
3633632808,robby
220793142,retardation
1173383686,stopping
2895916332,rose
1091114468,collaboration
301344192,substrate
1312108557,detect
110955322,continued
299030544,spiral
971056492,centrifugation
1341123984,investigators
3288441378,millidegrees
3320010362,television
747928887,appraise
3971179895,embracing
51471587,frick
2289015039,certified
1510603904,curtail
1105642905,vain
3382863977,oklahoma
918571272,reform
2932678215,reorganized
419687692,reelected
866237054,majorities
862119727,senators
526765415,goldberg
4259606167,ascend
3959617190,snatches
1772729261,praise
