concept_id,concept
583802840,allison
2798245363,ronnie
3865492791,presented
3208283326,table
4285473202,diagrammed
1280929056,magistrates
1359477810,skidding
466289369,preach
1118032408,czechoslovakia
3197073691,erythroid
1698554102,matchmaker
2554353059,shelves
2155759004,better
3268565308,reactivated
3540108585,reasoning
2854577889,grasped
94411412,egged
1521337840,signatures
2534022369,dancer
2097642404,refreshing
3211352220,concurrent
1725971322,joyride
3442419806,vitality
1023174692,jargon
3780018296,influx
2838134746,farley
2363517601,tract
3831764740,shape
2754663346,flourishes
2147715005,totaled
3134283379,beebread
796705470,uninfluenced
3483651258,lucia
3633546522,motives
3461907329,strengthen
279333500,broadly
319540261,chapman
822313629,platonism
1196893447,restates
3331972867,poor-mouth
1357852347,basically
3506141363,band
1077088147,comradeship
3805135328,comply
2104341648,participating
3858271098,saving
757048340,paradoxically
1842060050,sidewalk
3958038867,summers
1568489955,escalation
417499187,birth
3999080731,escape
752956373,hmpf
3256591587,cocao
1168902520,default
3491974488,stepped-
25108213,pulled
3800688968,johns
1744719322,already
3309046584,reliance
4278545538,kindergarten
3004792409,optional
1367365868,shims
1005854314,swing
4101931904,runners
3246991734,sediments
3964890243,dangers
2643692539,compressibility
1991208396,intransigents
4022884926,berman
2279029498,basic
1713428854,flux
3753125184,inability
1081475119,re-emergence
3321906214,peril
1954546162,morphophonemics
1947559097,moisture
2436413315,hemphill
2650941770,directional
802773523,visiting
555097345,snakes
2989347781,military
3099071383,passages
58396797,envision
1682680818,schiele
3434407566,succeed
3098825182,pupil
73293119,nonsense
127093026,biggest
3543537876,miracles
2786880250,temperatures
3289731976,joneses
2985233230,purged
3188006903,fitting
597505220,guaranteed
3964113160,re-evaluate
2781846174,definable
3337241383,parasites
2577022700,parenchyma
3780819454,expanding
