concept_id,concept
2176073786,gloriana
3894618327,dancelike
801127939,enrollments
2171230413,shrinkage
3136387289,heyday
3469237340,constitute
3436544967,mated
1461667657,histories
2833180221,coated
196284953,afraid
4037937342,wishes
715679588,residing
2113673924,peripheral
863487920,investments
599658919,expediting
281459468,dishonesty
3317819604,featuring
180239805,georgetown
2082868206,would
1021243508,cultural
491291355,satisfaction
2606181265,registry
2738786110,sterile
1768366077,listing
3401093271,segregation
1047682724,warp
2024206443,centralizing
4086830181,stair-step
3734928477,partly
296554658,dividend
2850984774,gravitational
47458762,representation
3923857042,timber
826242538,cents
3691901676,injustice
2656727581,purcell
583020483,layered
2173981287,pique
1912588660,anodes
1031655035,concocted
2978433003,wait
4281018263,uttered
3590276052,word
3432866989,cats
2745758305,owners
2430974990,downfall
3661141224,bolster
483127177,exothermic
1759422797,functional
4059955327,receiver
796816108,grips
1784446255,wish
2674327975,campus
2069824211,microchemistry
1574196672,glimpses
1816037982,sweetheart-secretary
1629280698,communion
2711312824,sparkle
2973326697,replied
2465449697,intrigue
1232568571,wont
1120243880,congregations
1402596855,porters
2920149753,assemblies
4153531884,lettermen
445082562,albania
1190081926,suddenly
2839303344,premiere
3396381264,evening
934703056,tested
3493062140,timing
645885208,privately
1568517953,radical
3461435936,farms
3105346410,services
3660825763,gannon
2305654582,continental
1698334985,avoiding
1607568557,tutoring
1857222985,tread
3044259153,slashing
3256939854,dealing
3290790900,typically
293982907,chronicle
1119069550,defraud
3575450729,joke
3189304531,ambition
3503722865,staying
2405782356,classic
3397166365,despite
3105369806,suit
288511120,way-
137382321,overwhelmed
1035277775,convincing
1571490921,bevy
2089528813,treated
4002792211,tactually
1196783702,announcing
3194886863,kwashiorkor
413483912,misunderstanding
