concept_id,concept
3044104085,malaise
716904725,directs
3614612239,accident
680315137,persist
3785996453,corollary
2567943247,pickaxe
250093888,burden
591829788,disimone
1722533288,nugent
3072269940,burned
2172282196,pulls
2070169866,urbanized
1582552159,hoping
954177339,smash
3581146286,votes
2565410848,watchers
441633326,bookkeeping
941641820,defeated
2578688944,subsidiaries
4255774468,poorly
4280712691,pedestrians
1325808703,ranking
2682921677,remain
2226206244,releases
3901756068,hands
4014011601,anti-
1800468835,number
21494837,referrals
1225069359,bring
3292049615,ladies
1615023720,expenditures
2835846906,paid
2148067692,duel
1002497213,awaited
1133925630,assets
1149428209,inactivation
4187706726,barrage
2146985316,wash
3362876381,varied
2802957340,wonders
2958940019,mill
3700555129,fully
1271058884,ozzie
216476112,migs
3271218313,textiles
2130762563,flexibility
1363238945,furlongs
3274678102,all-negro
1214265341,made
3911433955,attendance
496880385,venezuela
3259638000,all-powerful
443966400,observing
2204947759,pointing
2848256970,murder
152877959,wings
1544073548,swamp
2679663092,mcclellan
1690204221,birdie
1630763821,income
1033580693,born
1674707507,one-quarter
409596541,unique
1004041687,schwarzkopf
1609351226,proposes
2637461173,filling
1212552667,dissociation
711986817,tannenbaum
1757368356,listen
3665375679,tied
1743673515,finance
1046496618,continuum
98541620,saran
1832879336,tooling
3322058595,problem
653538657,statesmanship
2386355680,opinions
1493236940,provisions
3832593759,free-for-
1812662215,inadequacy
2057723804,leavitt
25880152,multi-
732185662,asks
951225460,unorthodox
1705049575,amounts
643820818,satiety
1944531978,decline
3886615791,fighting
159362509,bernhard
108246767,byrnes
3977254358,indianapolis
2856457399,wept
498096355,demands
1151710043,jagged
245428133,sliced
3529441597,adjusts
2807897997,responsive
2403248063,soaps
66426306,image
3936745610,conant
