concept_id,concept
1709984746,thrust
282216407,hand
1976212195,brochures
3607504751,altered
3037773123,note
4249548278,restriction
2609735405,ballerina
2758674886,inconclusive
710744878,plotting
184983209,malevolence
2197416796,teleprompter
1857459636,tractors
2671203201,coin
3792638611,volume
1635902598,telegraph
1964026874,fourth
511631151,schmalzried
3846115683,pictured
1023352425,receipt
4247188594,bates
3901756068,hands
3981098186,summary
593763074,maximizing
2748751108,discredit
3606279307,listeners
2229438523,democratic
3529683178,frustration
4208814382,anomaly
302899318,treasury
2674357110,portrayal
570800840,authenticity
2954698851,chirping
4105938632,requested
3847544843,idioms
1281315256,stamps
1575719702,namely
1061477089,wealth
3091995493,ohio
2328019331,reduction
2408888094,damage
3453669778,seated
762001811,roof
3660263299,advisement
2702910615,players
3522757353,scenery
3025435440,gratitude
229155518,freezers
1838592047,flows
3625423469,whereas
3198685360,gemlike
205473351,savannah
4050157866,constituent
718477534,dilated
202278201,presumed
561538863,indeed
262576812,supp
2621310320,hodges
677383221,conciliator
1056792310,enforcers
3611190047,frankly
3645012142,condemning
3524409040,blacked
194677961,load
1247286386,interrelated
2964938264,enright
422858054,soften
4180114704,reno
4126176308,parlayed
324943444,sheila
2238304707,canvases
1477286424,diversity
2159580336,appearance
670320181,authorize
3439829942,fashion
3061224565,magnetic
175408862,flag-stick
737086677,casts
4180513321,fixed
3500019104,drying
2739197349,peoples
3947063724,megatons
3311986108,hearers
2860644387,studied
3361587549,touchdown
3099142412,mankind
3510903790,clearer
2056386795,plus
2227592546,saratoga
2842604053,sympathetic
2805362984,unprepared
496178900,peer
1116362755,deed
2074625872,antibodies
1620501072,launched
875980758,redress
3500848991,iran
1795643635,royalties
662135840,peterson
3271097766,logical
334777061,extensions
