concept_id,concept
3381419437,gaudy
1154415049,astronomy
226072392,crudest
3124655404,ottermole
2976514062,slim
701622569,like
2468696260,arrested
3786449726,failure
3704000849,twentieth
1118135365,thiouracil
912721255,miniver
1614233128,concordant
2291889649,capsules
3161122896,geraghty
1015499064,inhibited
671320820,nevada
361075867,stoll
2944347593,demise
35263807,developers
3521440589,articulate
113889587,upheld
3868779261,not-
4259417165,pilots
3591539312,subcommittee
4203185845,parallel
2635491220,exercising
4073576120,diagnosed
4219051470,refuses
446958066,ascertained
2961839682,florida
1489812521,covered
490304311,werner
2379076277,appointing
1061643264,headlining
1793682763,peers
687553046,nigeria
3463754703,witness
449791461,surgery
1008876911,sink
3207136762,culminate
2358315026,giving
1824971786,portions
2298687578,allocations
64119694,inconsistent
3652953638,humiliating
3347057255,nightfall
2684032671,truck
3070969526,mending
3618445707,chennault
2940625813,authentic
1389966325,trousers-pockets
2710643847,reinforce
3152609729,teach
384993908,obligation
3227530741,resolutions
4218219711,apogee
4085473670,began
966028291,semi-city
269206214,milties
3367430120,blind
1820728767,faulted
3293591799,intermediary
3867522215,wilcox
3055733521,abide
3034821512,begins
3053022322,coaches
2225057513,constituents
1959130541,explored
841219976,utilized
2252283057,mode
2041613960,chinese
1370380276,watched
980723943,represented
230784139,audits
2005417780,carryover
3594302214,entertain
3803090192,ensure
904864998,formative
4037688946,sincerely
2739380505,deprivations
3500933563,refinement
183776053,hotel
1104689640,tune
2600271902,thence
613175722,bottom
518938404,lessening
1705563341,morocco
4013103522,powerless
1272297234,possemen
2848468293,transcript
2758155862,abdomen
2898907571,element
4079344782,unconsciously
2528510771,countrymen
1478341759,decorating
3555011180,patriot
1978731908,theologian-philosophers
2856563485,viceroy
190524956,pointed
4265643241,conceivably
