concept_id,concept
2600402771,seats
3106217118,abatuno
623294307,administers
3443735091,aged
3812231088,budapest
353807150,re-creates
2989700115,intensifying
2286012178,experimented
59022994,table-tennis
3875907872,temper
1748326067,conversely
337431766,peels
1648097059,young
2128479842,bondi
2132039802,skylark
2949265658,beefed-
1867652336,finals
4203899455,banned
2488548394,immorality
1282754476,forget
439841700,secretary-designate
2680756770,minute
1452904507,cezannes
1291846886,armstrong
2386778203,sensor
3445962646,opera
1996379672,reminiscent
1288247637,invent
324327619,urban
403126499,overture
2233598154,troops
1336632700,parker
3791358005,aids
558328993,omit
3615547810,stage
2536686286,inherited
3205109159,reaffirms
1234391161,programmer
1528977854,abuse
2601577928,disseminated
2665512546,mayer
4140605602,primitive
1214666512,hare
2355134063,sinned
3525720382,grinds
2011475890,restless
513444206,paddle
2080304877,clemenceau
3116132530,production
1057443178,celebrated
4070628202,woodwork
2131209447,shopper
3962877942,chaplin
4199628724,dillon
1490023127,tense
4093274767,chiuchow
2033116807,eagerness
206209170,controlling
3612818500,drag
2497891390,worship
2122115860,bureaucracy
3892399158,extension
1742576753,moving
4174833431,kick
101439813,advocated
4283804060,wily
4123816458,artery
20336286,poised
2038893841,enjoined
25425052,unilateral
303156553,scales
2049167012,obtaining
3666516774,alexandria
2740334827,grounder
3777323672,polyesters
1263148667,kans
1048200619,dreaded
3363051195,pronounced
4174627276,pars
1070171937,distorted
2646076390,ambassadors
3737300974,diminish
166366746,utopia
3503609079,recovery
455936301,sample
907013717,accommodate
3182329731,vectrol
2740355380,correspondent
1746629681,anglo-saxon
1023465855,consonantal
4270143214,ignited
3980303865,chase
3999090421,rationale
474722975,faded
2484623658,music-making
2751648840,reapportionment
3032009254,scholar
2020532963,rangy
1562101412,item-categories
1684868467,credits
