concept_id,concept
208460735,provide
62233721,shawano
3974397575,sometimes
530566686,declining
519790671,challenging
1560644261,impoundments
3966313993,connor
384993908,obligation
1923177101,pesce
1304858892,plastering
1838545255,insulator
4104328207,demonstrated
995803430,arylesterase
1449607468,hospitals
1247249702,designed
4290209705,commensurate
466124727,managements
2393509673,contestants
1656272950,unlawful
1282331295,carreon
1352474935,stereo
4273837731,thigh
3372846526,electric
2380506971,touchstone
2678631928,grade-equivalents
1465865409,echelon
844989756,implies
4135229810,chalk
1398562575,benched
988384555,omission
885929854,disproving
2199621091,perpetuate
2067977325,tangents
2515724528,epidemic
263964827,toughness
3781875278,hyperemic
2313228347,literature
1368094431,labor
3090683616,forcing
3126594061,purchased
2122105708,christians
1031457330,pluck
3303185434,considered
130918420,mobilized
1229091807,holes
3921815391,safeguards
782927080,shed
1171119202,boaz
3492856514,hold
1162562273,prime
3432754015,notte
394195378,liberace
3000638763,movie
322468759,embodying
931860860,alliteration
3049287298,forty
4131156563,philadelphia
1315681328,reduces
186956033,culminating
2826303519,vast
1174409344,dline
1923663659,unite
1619758833,faction
2282638738,reunion
3031613738,prayers
3877882122,corelli
724221608,eleventh
2601775141,gouging
4120003880,shea
2523578994,descendants
3690423863,possessing
2995266874,irrigation
2152335434,negativism
3968792478,terraces
3495566559,bicycle
2730900392,y-cell
596311493,impressive
1582416704,debt
2922520107,coloring
141487824,zoning
1464550371,attainment
2597615711,stitch
1578962989,almost
632858057,surmised
4257356967,memoir
3758100186,contested
3045084289,added
2876187493,clarence
2920102062,conflicts
1943154077,suffers
3820570216,tonalities
3578393237,maturities
1511492158,bandon
340944245,ranged
3382707004,compiler
4046299210,naive
958755194,ions
2695954202,subdivisions
204844608,keats
289901891,estimated
