concept_id,concept
3700390649,howser
4224090736,friendly
4238987779,portage
2894491318,taxation
1994209048,unbroken
3931285598,short
1060728372,enhanced
3490422938,prognosis
2219638458,teletype
2222212187,output
1387936693,entities
1184279716,embodied
1866706904,proceeding
420372665,acclimatized
1040628527,movement
3312411608,dirksen
3240407464,midday
1608093511,names
172785793,projected
523765269,mandarin
214799340,ballads
1947885149,boundaries
2406080263,depended
2148227703,fusillades
1295278525,trembles
3280330549,communize
3894391148,sensations
3567217744,institutions
3046262640,death
3334026673,ewen
2440432022,municipalities
3165349947,low-voltage
1073162514,effected
3957261712,engulfed
3898569513,assist
2599377572,centralization
3755504641,spearhead
4085529696,circonscriptions
3030081924,boeing
1220327569,aggrieved
1930672095,apalachicola
2452691880,eagerly
2888561927,moreover
3496243856,hark
3200899412,ineffectual
328802338,reese
1139077458,alliance
2908429570,marketability
3267443068,fifty-three
2163154959,posts
99095675,brigantine
1692997821,inspect
102812340,knitting
3097479616,accord
2634278177,joey
2469774329,completed
2930412622,lucky
2234888533,clerfayt
1728474413,mitigates
4275906622,rolled
1673971413,cultivation
2803997220,emperor
3839930491,winners
4275578766,junkerdom
582160799,carnival
1937350126,odors
1338273433,youngster
3083181695,reminded
409604725,belligerent
55671602,journal-bulletin
3450590125,detergent
3551508180,leesona
1600003243,jedec
339954799,purchases
2336414192,romantic
1556235760,gobblers
633467906,thamnophis
1514044537,tower
2404128992,hiring
3442270971,offenbach
2366911944,heretofore
3736431067,gutters
4189926557,campobello
3117863861,establishment
2605026765,libretto
2137097558,responsible
4222457992,psychiatrist
1590301888,pink
1672031666,guides
3492247775,earth
2351374853,firemen
3342456654,plight
1335882590,ills
4152098402,concert
4139633498,stars
2299162904,agricultural
3459905499,portfolio-maker
1147956818,bureau
242705868,sweetheart
247285824,officious
