concept_id,concept
499856647,settlement
3099954672,trimmings
3938556450,palermo
480047082,aggregation
1526241526,baby
3314493369,oleophilic
1118980509,posters
1822672259,woodcock
539322291,floyd
1289900090,tucson
3443085238,secretary-treasurer
2442936756,landing
78164490,obstacle
1609367867,moral
2983660715,preserves
3719551485,cause
3446871901,clipped
2760606344,pinch-hitter
730588667,extensive
2083057765,meet
608117295,convening
3271198141,wished
566839619,fortunate
1472478383,draper
680632944,plowing
3678420945,putout
999416015,impractical
3158530327,uncomforted
2249631759,seal
3276296742,proteins
1483617792,underscored
2993782080,behaving
1071608406,restaurants
594133468,verse
1883767932,communism
1964026874,fourth
1639030587,expectancy
3675859738,tshombe
2409602740,betancourt
2886473180,lectures
3625043714,inviolate
2239523237,reads
4168628458,leukemia
2645991080,laborers
1671670937,giggling
2222871275,sparing
2364496597,donizetti
3069136367,helping
3718221984,three-fourths
67585766,exacerbation
2127293615,whites
3563902265,evaluation
1801384379,wracked
4063025102,guests
2366857202,reprints
3162066677,sixty
48267071,paraphernalia
579249530,manhattan
3450585686,criticize
2220360427,hole
660540138,rescue
574737578,bear
3736418484,flange
2188248947,ensembles
393080398,parishioners
2128868825,miserable
1486397207,allowances
3890833528,baptism
2203071766,passing
1636876428,observe
3129188744,gastrocnemius
104632266,fracases
1294527390,severe
1623225740,speed
816868639,rate
2310473098,wide
3989888860,choices
1726246272,liking
3115773632,pageant
1406660658,ouray
1923109659,brandt
1791236000,exert
2700596390,progressive
3100188167,drop
3910889160,kidnapping
75166674,worse
826706021,opponents
225826644,persuaded
4121669046,tubs
1002378000,lousiness
105142589,coldness
737493024,curvature
1058896314,cons
2087394590,notch
2209735460,bankers
2566993016,repudiated
3815238725,madrigaling
855671787,retailers
1111619816,radicalism
372504378,compulsives
