concept_id,concept
2920239050,insomniacs
4028793506,except
1708170674,invalidate
3522580390,bolker
654522711,broadest
2468764194,greece
407454787,meteorite
481659833,refunds
2938155673,clearing
3260101495,contract
2090226468,sole
2707869617,technique
2837234047,separation
1819050883,degrees-f
3954661119,context
1754570871,infiltrating
168796526,trumpet
1194662265,dosage
2336113397,remember
2133824694,hardware
3568027460,remodeling
4117350729,theoreticians
1079487428,reason
1807045686,dictated
1775910589,debts
4115491914,hastings
3286560792,personally
23367779,adultery
2042530882,convenient
2668510075,forbidden
1127523539,blotting
586832803,fertility
1248381322,sentencing
3046262640,death
1717677846,judging
74716904,bored
1775228524,disappointments
2795604172,blunts
3019803391,remind
2128926228,eighty-sixth
3354664421,averting
2658608687,voices
3919140432,ndola
568116091,influence
335824767,family-community
2897869158,projection
2805426382,goaded
2699552541,shriver
4044862943,airflow
2797459975,similarity
2965093734,righteousness
3837665963,militarily
3398837363,jewels
1602564624,maryland
546838258,blueberries
1654413456,solid
4006778252,desk
1605066628,prescription
527333092,hedison
2232677876,family
1913329875,practiced
3035117987,smaller
2071530312,surrender
2700613097,fragmentation
3282274371,lawyer
1518379897,joyously
593861730,graveyards
969358535,occasions
3399614630,primers
3648836917,falsehoods
1022261903,moses
3593896408,blemishes
2965827403,figs
2606059547,recruit
1073088976,possess
3358998618,tables
898628222,hero
790233534,reappears
2078828914,outfielder
514688395,renders
2780782437,builders
3431439531,bats
3266470614,cambridgeport
3006163892,mid-july
135664367,stimulating
3347636834,juxtaposition
2412101776,ierulli
3329492545,bless
1550357056,nehru
2652838552,recommendation
1103079964,attracting
295074096,generators
419944078,dish
4285167711,violating
476144663,scarlet
898033179,generating
2957288111,globetrotter
3654100459,failing
4240172242,triphenylarsine
280758366,rockets
