concept_id,concept
1737110734,underwriters
2587858953,smell
3927615763,mind
3505996314,remaining
2914841561,regattas
342705778,paying
2606181267,antiquated
2875591556,coordinate
2760963460,microwaves
1656492613,profession
4179079268,especially
1035797250,extent
3506724517,optimistic
4080887966,entitled
64519773,marriage
1257101095,anomalies
2129058276,grooming
163278242,stevenson
4272057129,solution
3991908786,influences
2037777621,peacetime
1920151871,conduct
2647008753,papa
401882980,emotionally
1253617709,teardrop
4051300790,arkansas
3561005260,enigma
4284300356,pace
2243004139,affection
2139025185,telegraphers
4047474207,infiltrated
1395106073,half-dressed
309643846,bases
2961179503,meter
1453222836,adventures
3810277961,vibes
1557330194,blankets
3642128677,unreliable
650748050,lyttleton
2413879056,transcendent
847173895,prompted
2455427330,general
1391023477,transversus
1108975870,garage
2067248281,stressed
2420760601,modern
1906685968,boating
2132517952,ideology
2352741896,pituitary
4206765983,prototype
543897514,extemporize
1713939094,file
311149890,legislate
300730624,president
1915242425,drove
2383932929,channels
1260240810,approximated
3369566567,enables
1464892295,locations
247299679,nickel
3220124329,x-region
407423625,developing
2496472161,pick
4085660954,unprecedented
121333172,ginning
3925951901,backs
1905361314,census
4220257998,ivan
2505193,spectrometer
2643460157,girl
1220936656,pride
1904508658,articulated
1743058750,task
770504715,dolphins
1953197653,mainland
3948530799,interrogator
1328739280,governing
3516579213,contradict
22709120,preached
3223744537,airstrips
2027392371,legacy
2912885461,traditionally
876729708,corrette
1922995110,tagged
191718300,mussett
732945139,micro-microcurie
1928880512,understandably
1153953788,treasurer
1873440468,leesona-holt
1415791288,experiencing
3196232536,correlations
1576686275,bent
2675739177,katangans
801472655,okla
3310450022,musicality
3165540188,achieves
3046023358,felt
3316124579,viewing
2164105886,myeloid
3213153457,directory
