concept_id,concept
1305340718,suspect
1674597469,soldiers
1170114114,deliberations
169606243,fought
2085309882,blackbirds
13095582,insofar
277997568,immediately
1798801395,insistent
3326847102,handful
3385411214,seizure
3310235637,trail
768454205,lent
95992011,roos
941693416,pursuit
2449663537,tyler
781379279,londonderry
3682841102,amplification
2753571905,sermon
171614642,incompatibles
3823410918,washed
146460434,kennings
1681517287,route
1136894600,corners
600071338,retreated
186427531,else
1759286433,toolmaker
2637655135,quickstep
73316678,degrees-k
2775716343,gala
4228828461,blunt
2282462711,clayton
1029796668,seventeenth
841091072,ceremony
1924498014,popped
2830200283,intersections
1252509162,mist
3212566622,lexicostatistics
4130479801,biological
1504271988,chemical
678149326,co-op
2422856350,dinosaurs
764381756,carletonian
1449867684,newton
848850270,copy
1564900698,cheaper
3283320798,theories
1782197304,frenzy
1864844042,thoroughly
1224498102,blueprint
3610675707,transported
453740706,cloak
631516114,ancistrodon
2885206730,drifted
2783453643,shots
2136326970,classical
198929766,signing
137320504,complaint
901551002,gold
3625418103,vary
3976421440,education
4117200930,lyrical
754488520,wrongs
3217164033,scholastics
3325170890,distinguishable
3671600466,rejoinder
3016758164,opportunities
1140001522,dylan
1105705107,busy-work
470247253,dares
4029174437,endowment
1999175086,flapped
2263776029,levinger
1648224086,cycles
2964717288,properties
2996916691,deprive
389554141,relax
2879763704,include
4272595052,condensation
1017772491,tall
3486320437,mediterranean
2560874296,saved
2097201768,sportsmanship
2947538959,atrophic
3483651258,lucia
121124224,re-arguing
2353316786,cadet
3507838131,gospels
359223694,venture
3472713483,grind
1323042464,holds
2187499696,regularly
2780784437,schott
3353327024,endorsement
2810079574,banquets
1201909203,disreputable
1272550696,provides
1386397845,uncertainty
1449611735,prognostication
3496156972,brevard
2524788508,assayed
