concept_id,concept
1916079048,rookies
2118036520,laundered
880853004,ernst
952900189,hubie
268741625,cartoonist
939742713,finnsburg
1444577005,scrounging
260467968,stiffening
3906770361,successes
1985019839,inclusive
4115065548,sands
2252257783,belgians
2020018602,slums
4017421632,stubborn
1940704371,come
2013026362,lafayette
3035117987,smaller
3832148190,rabbits
3599896409,suspicious
699945115,pennant
1802835138,diluted
2253174669,brightness
746529051,cathedral
2083665486,piraro
4196216627,sick
3040440290,knife
3156935315,expressing
2620562387,reversibility
3386021719,cornerstone
2202859556,reproductions
3366514276,conflict
3610415961,obliged
4160760198,bleeps
2254942061,inventions
3433668242,rebels
3726010339,managed
4186121813,gangs
3999410151,setting
558437980,iodination
2844800972,obviously
3046103007,principle
717703005,self-destruction
3192433689,disabled
2670491631,cousin
2667176586,verification
2941023705,kickbacks
2457412827,impression
1216252549,collecting
3111109210,fringed
2484717621,window
1334259374,reynolds
1281718779,dehydration
3966362178,ingenuity
1350864218,negotiations
545751913,tartuffe
1020910090,chide
1056597026,basler
2536070020,parents
950497532,entirety
2439534133,yale
1780493664,ejection
2415572358,appropriated
3369156475,laughlin
494849347,regardless
1773511893,pseudo-emotion
1468024099,applicant
1665272066,territories
3423177709,methodical
2743387870,guerrillas
3707160551,prevailing
2835339186,implicit
132431323,expend
4027894599,mercenaries
824248208,gotham
4287773866,blunter
2184784998,revive
4038610525,front
3445339954,turning
2437384942,specialist
3209546997,hutchins
1991612759,elegant
1851930350,dove
2862522196,trades
268602553,playing
3434090514,longing
1241646412,scale
3794217746,gram
3616168926,captious
2889002909,sharpen
3182698583,exposing
3140947216,dozens
863866257,edematous
301634812,faulty
2181365889,count
2111033026,gather
4252094258,people
880285001,legers
3099940175,narrow
1631807882,third
1448021278,varying
