concept_id,concept_from_alex_street
2474882863,legislative efforts
19125931,sex equality
3025554002,madam c
1411427955,substitute delegate
782096941,may concern
452575678,north dakota
2845649781,bills introduced
3714235491,league sunday
3382153270,first congress
856273384,restaurant bill
4234284175,bettie b
1218699946,work accomplished
4102405826,louise heilbron
1911867885,larger group
2587253344,goldmark read
1830182807,inspection room
844930433,governing council
986646264,lillian postles
3210339193,looking forward
1980396255,white leaders
1625564511,professor spurgeon
1350352744,illegitimate children
695095824,brave men
2795578282,following recommendations
997434239,dirty bakeries
1054458633,foreign residence
3914531235,anna laskey
3900361718,college curricula
1976810469,fifth avenue
4107769895,philadelphia showing
3023799498,prison congress
684726522,moral forces
3669441358,throwing women
1788822778,maternal deaths
3999500350,fees collected
3408235223,city conferences
3200626218,national organizations
3226503863,new era
2466038776,telephone girls
3347656543,school commissioners
4101358831,extra pay
407678456,respective jurisdictions
115352402,child diagnostician
3317810069,white folks
4071221344,labor market
1213456014,food shows
3830429633,twenty years
102766369,massachusetts statute
4236296619,betty gram
1324515139,wold said
2001288292,therefore move
1016587043,n bye
4075163018,spelman seminary
4034691230,senate committee
1252103266,considered fair
469263132,democratic party
732183080,one kind
322042977,ballet girls
883129777,stage settings
2221604700,abraham lincoln
1502942306,agricultural institute
410452381,sarah beirao
2377265899,organized august
1742803439,kate johnson
2249046988,american federation
2867993859,fifty dishes
2243352135,du bois
841319496,little nancy
746505324,full week
1134692079,douglass memorial
904120514,good time
2434884806,community income
2038063341,sadie blackwell
2633188451,assemblyman patrie
2806656267,memphis conference
2952040687,senator mckellar
2422001752,equal wage
3056411533,census report
2227062126,typographical union
2309458256,licensed houses
860672734,state song
503742672,world conference
3369624835,educated women
3473638465,goucher college
754450824,sister skinner
3700369667,active strike
266263780,jonathan jessup
2302758421,teachers bill
95545915,jacques coeur
2815441609,puerto rico
4012148984,imported chiefly
789816669,militant movement
1684223200,food work
1716015790,chairman cushing
4272000091,de gang
2242088098,city service
703119248,rccoroino secretary
2300638663,president commons
3291157662,international status
1621962080,five persons
