concept_id,concept_from_alex_street
2068485553,viii whereas
1988412365,governor silzer
2080851307,catholic world
3207999864,national gallery
3807420062,sought reconsideration
3274402948,reverse side
3041206323,even beyond
1538143465,thirteenth birthday
901332557,william funck
957228504,said ivy
501353889,five pounds
3670734289,school children
295198378,katherine rich
1945520228,clubs held
396956309,transcaucasian woman
2556759510,anti-slavery crusade
3392038806,teaching professions
2594875059,human rights
3853157022,goods shall
663555378,hocking  prof
910012356,prosecuting attorney
803258680,combined list
2455076768,de strit
2609622160,far west
789789534,telephone number
3071719408,willis j
2685417207,american delegates
261837152,favorable report
956528583,money earned
962122451,loving service
3179816229,following cities
3258332952,different organs
2577219068,bestowed upon
1927798654,ganna walska
1676750979,international aspects
2741578236,normal university
4241806530,portrait impressions
4146058842,foremost women
2446657401,previous years
129215728,social history
2763668795,rose v
1080585552,chairman harrimah
2508833236,lillian randall
1904701044,mortally wounded
342221259,eliminate discrimination
1069119891,real worth
49981824,property passing
1267554832,student p
346347288,obtain work
3439155716,paul mazur
1497857596,state banner
3213680269,leather industries
3915327522,eight children
2473508953,spence watson
1226507690,cable read
1321604305,new trust
2937861945,fair souls
616958110,executive session
1185363635,school superintendents
3244592088,grand niece
314451572,pan-pacific women
230669487,entire group
2089655678,henry g
1798370894,article iv
3598008401,lillian h
3020521750,left things
3760346341,toilet facilities
541237446,anybody wants
1424855239,common-law wife
3340595269,george b
2085497588,league office
3494913117,administrative duties
1784023055,sex diseases
1668949428,fireside school
860823537,uzbek republics
2995224301,home ownership
3027622505,colored patients
739484419,municipal court
3717516162,radium corporation
3744649659,allow poisons
1267097969,men summoned
818685520,certain brand
2157318657,little better
1262918437,imposing decrees
1128081657,mary k
3538413938,shall keep
235411303,prove women
4170886541,viewed strictly
2083263972,present practices
158525885,various programs
1377940853,either sex
435913096,one investor
4023733593,baker said
1599854943,miriam beard
1055066126,married workers
2978355587,community committee
1902538418,retail stores
2722771587,recent convention
3415850080,blair boswell
1613719372,small way
