concept_id,concept_from_alex_street
768035979,mutual agreement
3992468306,senator curtis
1349333014,charles county
1504252958,girls said
3514044507,labor inspector
925203157,well educated
4224826045,alice salomon
4007228303,th street
2523369376,seems natural
1720767021,royal street
761700833,technical advisor
2895441450,thought power
3920291704,press work
1703857661,professional woman
2495216125,thirteen hours
3171905914,little mary
3421550291,social activities
2415351654,automobile tour
2540599804,gustavus vassa
2964743947,van winkle
3915713417,group conflict
3876226605,special speakers
27296329,second congress
1711456199,kindergarten club
3327866306,league label
276774433,two months
1268116993,french press
2283505510,illinois association
2188025148,frau pfülf
461734641,pan-american union
3326176424,league believes
1160202872,county counsel
820266356,mighty sea
1345961492,baltimore news
213507688,labor standards
327659029,natural operation
1284299108,special regulations
1804623704,william green
2561140495,max morgenthau
4006040658,cellar bakeries
877759507,samuel dickstein
4075388676,william g
3160120493,good deeds
2290001105,departmental service
2528052300,lincoln university
82720926,standard set
448543555,industrial department
3076680955,separate property
723247960,colorado branch
2777348614,every man
616375371,attended school
2471269564,general superintendent
1714219892,industrial field
491858328,claflin university
1654510714,lame ducks
3560572759,general welfare
1829858230,infant mortality
1615830824,governmental matters
3727931815,inter-racial commission
2652424873,common fund
1306590486,unified system
3106194944,telephone service
3623994963,properly supervised
52178089,boylston beal
3198758068,branch association
2811042460,stewart went
1001051819,cordelia ray
2894533891,hot springs
542793028,permanent teacher
757034249,chestnut hill
2030160091,municipal elections
363883547,equal status
3715337811,international council
2734412321,secured exemption
2363637110,president wilson
1916430194,frank e
2784387356,home companion
3712965646,many others
1255012517,advisory board
3646351280,lotus blanc
2189056728,porto rico
1723191308,national branches
1226990097,rights movement
2677306224,helen fraser
758460268,give consumers
2106288282,annual dues
1058173212,therefore resolved
1339164933,collector v
505687610,minimum standards
3322089725,particular community
2582829459,zion church
1396986514,vacation certificate
4114568035,survey associates
1869990265,joint resolution
2518948551,six weeks
859301723,always lived
1333288991,myrta l
3627150803,wage earner
912042831,colored man
1314340214,twentieth century
