concept_id,concept_from_alex_street
3054183045,requiring school attendance
1851551953,young colored women
1013793000,negro college women
1754725227,independent labor department
715821930,national headquarters committee
3111175393,ten thousand copies
2275791172,kansas city council
3366705361,discharging married women
4028309436,marion clyde mccarroll
609838225,public library bldg
2167663213,women back home
2976225004,fairhill meeting house
2173775799,national finance chairman
1871919562,sara bard field
1266134442,minimum wage rule
1066997047,lucy thurman union
2091337880,prisoner william james
2139897747,mary roberts rinehart
508427413,emma anatole france
2388463327,superior physical strength
1588923164,north american review
3896573435,american women married
91070474,struggle might continue
3988882885,aphra behn knew
3361756115,middle-atlantic regional conference
448529283,women employing industries
4187585186,separate domicile bill
435415257,ruth hanna mccormick
435914473,social welfare legislation
4006412770,codification projects affecting
1663185420,sixteen different families
394985870,long island reorganization
768161205,equal rights advocates
3472742247,forty hour week
283034486,drawing maximum salaries
3769123810,dean bossange said
3303363780,national organizer pittsburgh
945579756,women made candles
1146730815,give due notice
4017438575,jobless married men
4160731475,world fellowship campaign
2754378648,seven years old
748848722,present sophomore class
3593379120,double time paid
42202475,five day week
2518860430,decent living conditions
4020664026,forty per cent
4163464458,equal occupational rights
1395092402,public interest requires
3855233755,many exceptional men
1955309916,ordinary social relationships
2923455517,anna egan mannheim
1415006147,fascist labor charter
4028212031,shorter working hours
1836532448,economy act repealed
33654174,training camp activities
2523428915,county committee women
864129046,massachusetts consumers league
2157406568,so-called protective legislation
4239425871,local league shall
1554306994,life extension institute
1013663051,assistant clinical professor
1016439411,july th issue
3880801379,washington public schools
1729105590,make women eligible
2838486410,christian endeavor society
132202720,tuberculosis death rate
1993652282,first class within
3038346158,full military honors
979699955,make us strong
1859721070,file separate returns
1105222270,ten persons  may
4160073316,parcel checking rooms
496745018,district grand household
1782753650,ruth vandeer litt
1841373930,support charity drives
2937381824,live stock across
1920746299,keep cellar bakeries
3114764401,minimum wage question
3320826304,last eight months
2097433076,large maryland flag
2677542659,mastick-shonk -hour-week bill
3815987202,impossible maternity laws
214490946,new england conservatory
3505665048,john van vaerenewyck
2809553842,federal reserve law
3317904826,colored public schools
1506406280,fannie fern andrews
1992880320,light producing products
1834885973,four little girls
1863144715,indian national congress
1337702085,health insurance commission
2663325984,national organizer brooklyn
2997170368,foreign service officer
2918107641,dimes coin mailers
1405369963,french reporter added
256275124,women want equality
169647995,emily newell blair
1081310019,received school training
2924706267,present white list
