concept_id,concept_from_alex_street
2791555612,delaware county branch
3926939420,first woman takes
2658585173,five cents saturday
1364481099,fierce electrical storm
3368712246,normal family life
4067774570,southern christian institute
816190055,wage award system
1205349160,money came back
1326200184,closest possible touch
1431242455,community betterment clubs
2530911098,equal rights tour
3269952618,street oar service
2418183364,separate car law
3668257823,progressive thought power
655046383,catholic young women
493811901,new york legislature
4230919086,illinois supreme court
247787977,santa monica bay
2009142740,personnel reclassification board
2470399063,organized working women
347048549,old british school
2943887503,three little girls
3612006025,fifty foremost women
1765572870,commercial flying field
4050663477,british advisory group
196420222,vitally essential principle
185793818,equal rights demonstration
3646702497,representative epaphroditus peck
3557809028,annual meeting consumers
2532808424,south atlantic fields
1477105144,several hundred women
349805529,zion baptist church
3249385108,laws limiting women
3054773980,carry compensation insurance
852973306,motion duly seconded
4070910445,thou art gone
2874059467,two years spent
625587833,mother takes care
3494846961,traveled extensively throughout
1437226649,mayor emily l
4041444104,mason  margaret c
1990522912,true germanic woman
3385528698,anything good come
2558270648,assault upon liberty
4172646690,secure adequate investigation
2578130498,florence prag kahn
1982097011,first judiciary act
2640059442,ida clyde clarke
2230038280,edward ingraham  president
3434753912,reberta dunbar providence
2609957195,second special worker
1449963292,best possible environments
1024685875,ask miss magee
2319335405,united states members
3180551677,buy cheap candy
2451972054,another forward step
3432314901,much man power
2908942328,los angeles times
586451087,sir edward russell
3403510554,united states women
95427711,two younger children
815595956,women get jobs
2072417876,hannah heyman received
4159540290,dinner committee  care
2705087835,state welfare commission
580322809,one single challenge
3107346355,interchurch world movement
1468726702,old feminists believe
1852451558,many black men
3953986456,anna lenah elgström
2703295139,jefferson chest clinic
3227880190,put equal rights
20058645,federal economy act
2139492479,highest salary paid
331882898,compulsory education laws
3394563461,twenty years past
2082695250,nancy lee swann
3758987376,furnishing new headquarters
1619229240,supporting la follette
1100129702,last ten years
1556838367,four women members
191513192,lost american citizenship
3158798341,retiring state chairman
634871312,malcolm forbes  rev
3838682091,seniority could displace
1091874982,american labor department
4289037112,luis munoz marin
2296523140,chaplain jersey city
2381972617,attention certain conditions
2897861922,united states laws
214126993,united states law
2178890447,first woman professor
1183382826,senator john dailey
3879137984,executive committee p
2962822789,battles long ago
781643840,public meeting  columbus
1344072050,medieval hindu scholastics
2507948823,accumulated historical facts
1263832216,state equalizing bills
696340830,per government workers
