concept_id,concept_from_alex_street
2854509463,beare
3690455918,blame
2644096086,turns
3521135632,minutes
16249765,programs
3870056651,classed
1444020729,contributed
242278882,tess
1206822267,xmas
839844514,sympathy
2426352814,hamper
3464285991,bodziak
1817103907,gandhi
49658031,palmetto
3868873563,indebtedness
2319052900,endeavored
277997568,immediately
880877976,montevideo
768862555,press
2494750555,review
894477726,armed
1126898635,abuses
2634474328,phone
1909585776,judgment
4085368829,branded
1358252556,wiping
3304676387,lighted
537524331,shown
1547878183,mess
2078790135,entry
2972838179,approach
2303044191,committees
3014085365,arrive
3949427467,freedom
1047862565,cheney
46985721,lady
1163447958,progress
2252637349,elevator
3016116879,tells
3303771109,charmian
530619950,massage
2470638720,suggestions
3228090601,graduates
3758069368,amendments
3182979861,abandon
2378958655,strange
4221103091,advance
2846259814,co-operate
841477045,youth
4222625282,drive
385592757,frankfort
767474791,yard
3393302146,everywhere
2922550466,scotland
1920151871,conduct
1254112006,causes
671320820,nevada
551985209,tons
1349208221,closes
703906305,redick
4286389000,richberg
2844059570,angels
2468764194,greece
838256119,everyone
883930568,mlle
255102854,sight
2697049452,ocean
2761176875,conspiracy
1693517338,expenses
1026134714,station
2965643746,hatch
4202205074,declaration
1616080683,exclaimed
3513511957,hunt
676491863,consequence
674210238,blackstone
3612684171,august
3483131278,tickets
4101858520,beyond
3046103007,principle
2612602612,lecturers
2860674919,offense
1347484716,haslett
1190931700,lives
1534226645,claims
1882307871,reinspection
1528678668,laura
3831764740,shape
1081497143,mcgraw
262906191,plays
3165367365,location
417499187,birth
3519104204,zeno
658649294,walker
3663852281,definitely
361861729,yetta
584713815,completing
4168242631,caught
3046262640,death
136493520,difficulty
