concept_id,concept_from_alex_street
2771804643,sauce
4002973775,rollman
2177898667,shannon
4237603730,indorsed
2551875144,reverted
2178056816,grandpa
1698620296,contractors
4286348308,postmistress
1954515735,globe
3622301422,councillors
3190522714,overlooks
4079389877,whiteman
3666516774,alexandria
1623232463,pattern
852333236,alphandery
4190200839,pessimist
1692312868,re-argument
1397051823,clients
1868656493,kennedy
4158412511,running-board
307775062,guide-books
4018628187,complications
2094257947,balcock
893218225,thomsen
1935115268,torreon
192606021,fence
472063823,nolan
2370229289,physiology
588173807,stuck
3747450929,griefs
564005049,thine
4247568330,solidly
2440476641,macarthur
389098896,avomen
1151722571,somehow
253596167,acknowledgment
2632822346,grafton
151750452,flickering
1490007583,bareham
1942095710,four-fifths
2597102153,practised
2118447204,taggard
533812594,convict
2752175331,photographs
1629642088,typewritten
4049693680,commitments
2131676957,maillard
1840545632,landestoy
1403190551,apathy
2586402928,italians
2331939214,godwin
955353715,inscribed
1122807895,furnace
1541861726,composing
4037543670,prospers
248197532,neuter
2449526141,discontinue
1911579757,self-supporting
71782040,stuard
2636092852,oftimes
2769639437,outrage
1677725315,index
3712078812,cook-laundress
3013667088,taussig
4063594148,stuyvesant
625474241,underworld
606080426,enterprising
1916197887,joliet
2934555716,revend
4284300356,pace
298612089,borders
1945723771,whereases
45642890,reilly
1308934343,self-importance
3555327344,launderer
2951590584,moslems
477280320,singled
2815817477,explanation
2702307305,wayward
1787605833,counter-offensive
2697466780,binkley
1423035484,aggravated
1853511540,bread-stall
4188218709,necessitated
1513365585,nays
1380772921,sex-bar
3210465724,struggling
3546326146,divide
3245421222,cromwell
979205046,apples
3618434854,incentive
3539539819,world-wide
1950678456,brightened
2929029123,southeast
1467775033,stearns
3423392161,scarborough
948111201,cartargi
2399946875,sheets
1762083258,bacteria
3710588792,unfortunates
