concept_id,concept
2104953768,plant availabilities
567657895,another attempt
1020827999,miles annually
1180414939,laying ties
1327715791,mother make
495590491,old manuscripts
2001828870,product specialist
1709416371,extremely pleasing
1870791033,die fledermaus
2354210635,notably voluble
4137828272,simple truth
3216127258,term-end presentments
1872747797,special education
953643466,church activities
72099986,flying hour
3370122991,smelling blood
3281220945,lower figure
1791418740,summit spotlight
3466853004,new plot
1174126811,trio entered
331647385,jury failed
4038417417,major task
2211152391,nbs director
3179155750,depend importantly
3710592951,largest crowds
3977345251,midsummer  bang-sashes
3473787553,increased pressure
671303951,health value
635150427,disarmed germany
741927798,latter-day interest
868379111,burning pestle
208073815,favorable impact
105934300,gruff exterior
1554649765,television enjoying
453455548,properly observed
3322789121,arlene saunders
3335758498,world government
38451566,simplest offense
2002279468,serious incidents
2438879946,per week
3688541822,military field
2788279082,immediate reward
1562851876,next september
929144035,eustis reily
2049351758,merely talking
2277913224,man wanted
3783020938,spacious set
2130728916,poetic power
3846836901,two officers
1405804655,reported sunday
3395657091,safety education
446805957,old people
3652586098,out-of-state directed
2089741067,public speech
1920420367,trial opened
1606490026,tractor units
3663696036,reclassified -
2770907263,political agents
56270855,greatly complicated
664294564,department head
2329349394,walter carroll
940069373,rollie w
2728495381,audience questions
3619941297,konrad adenauer
1407701938,hip pocket
2307772956,complete overhauling
1722558377,still feel
1266357110,stimulating growth
3485807817,couperin shows
1524951657,like golf
2603903554,every way
3761260670,next soloist
378505265,prevent misbehavior
3350354296,woman student
642034714,hour-andminute contest
3636401792,el project
4278045410,inches thick
1127144063,baggage compartment
2771794276,operate daytime
1247242271,quartet covers
1386432144,ray meredith
3503487781,throwing arm
778689567,traditional political
825840562,adverse notices
3986215564,highest good
1736879195,jean cocteau
1769935659,international payments
2145406633,olga moiseyeva
2340792155,providing clients
787712281,belly dancing
1901811802,fourteen-nation conference
3010054755,behind even
2394508307,quite able
1795117780,white models
129857488,subjugate katanga
2840208235,large measure
3378923577,new outlook
2343894707,roman catholic
3790189835,finish fight
2372400710,cain street
