concept_id,concept
393186736,freight rates
3364817419,operations would
1639933488,british steelmaker
459023487,store holdup
1071773529,need encouragement
775413661,give instruction
4275799090,worked keegan
4144507520,southern states
295982464,religious group
965318365,policies modified
567804454,substantial amounts
3018001804,analysis dr
1028121341,pagnol films
2733959515,allocation policies
207881010,considerable contrast
1251243073,sansom writes
1485585667,downtown area
3345577930,one could
3666753532,must think
2309350512,certain regions
2013800495,chain stores
4070685724,sophomore guard
2780447151,billion business
3875008682,record buyer
1255012517,advisory board
178807011,significant improvements
1089703257,railroads concerned
720390183,judy garland
3823742541,small craft
398490808,policies indicates
230196660,little war
3139902167,whitey herzog
3645341039,income buy
2929861897,first week
1212325869,supreme sacrifice
4173272761,forbidden ones
2150934143,company could
2692605071,ratcliff said
3105322506,noel coward
1766051334,internal opposition
2600937901,also significant
1607212213,second game
1056281463,take labor
538112519,mcintosh buell
1105159965,new fields
3456354201,title shall
3590304417,beame hailed
155182777,mouse trap
1578376068,doubt approve
3073694296,must deal
3308527849,towering monument
3045079473,loewe company
1897176156,frequent excuse
3733191539,enjoyed lemonade
133418466,clyde newman
1445286195,orderly life
253673450,stars throughout
2221487949,precision form
2370160405,fever pitch
1665076122,graduated together
1658069601,million sets
2523324041,reinterpret plays
4139487262,quite general
133792936,next season
2389040925,way would
1770080713,player began
3663993114,listen closely
709756233,political life
90300055,orvil e
3539297600,earlier sessions
3754566093,served thereby
82179720,woefully lacking
947980265,solid investment
1839690559,study authorized
1072188847,build growing
522818326,art major
3607914383,weather bureau
4153321491,installment periods
2418114965,useful place
3524247904,sympathetic arnolphe
691640789,statutory provisions
3861946611,specified persons
3859501840,prominent leader
1421259948,sugar producer
4085771217,published information
1435760857,committee represents
2976710313,explains keys
1049406519,kasavubu blamed
4293888586,average pricing
1623095681,hard indeed
1079479027,vigorous performance
1114558720,primary character
1019997212,similar insight
2828076342,one week
871066423,schiele lived
4023178352,poll idea
538992193,work monday
3537291926,least days
1773095749,said university
2921217105,foreign affairs
