concept_id,concept
2965971547,cities ends
430529586,get much
787676355,baseballight ever
3188179986,best pattern
884882350,whole hierarchy
4035747501,usual collection
680800869,informal meeting
1078138935,sun-browned face
1796839325,able spokesmen
1836111748,indeterminate note
1781025504,adequately met
3421157986,rates related
4261683540,defeating germany
1389862772,highest bidder
3049327073,academy award
185640272,preventive effort
2901265489,critical need
3236660351,scarcely less
3857524787,must develop
1270947228,industrial division
3650168953,taft-hartley act
2189107572,easy answers
3614693375,stance toward
645228185,emissary returns
3802353242,war ended
3676798393,dangerous formula
3741556565,renewed interest
44630742,word  poor
1514790115,nine gentlemen
2188565519,may later
2890652639,permanent source
3654271035,publicity campaign
736349579,local banks
857697748,state st
2606608987,uncommitted nations
898220078,dick groat
126122885,extensive interference
1678738968,texas signals
1458121017,eighteenth-century negative
2585920067,tax collections
3816909114,waldorf-astoria hotel
1724893494,productions designed
167301602,phil gomez
3027718600,apartment house
1919333637,agreement among
226185389,campaign muscle
3174694343,bible reading
1460993046,library spends
819201643,world opinion
1087776972,closed mondays
2689869868,thyroid gland
1007339843,editorial appraisal
3445327618,daniel said
1685772688,opera colony
996452708,second-look safeguard
2649748843,child adapt
2443313364,kern said
1214854250,anne batchelder
3366010624,recommendations contained
2481574171,local libraries
2626452497,gears questionable
2332966271,brick home
3733956905,avoid passing
2178967353,teaching somewhere
2701951448,city civic
2142876615,lawful seat
3343154945,next year
67039387,twice-a-year ceremonies
50842692,productive relationship
10811348,one wishes
136101539,scott field
831347132,paul lipson
1696258716,rural areas
2762760135,late date
2558116159,organization seeking
130712444,market research
3314347306,would never
1920908285,person strolling
1917773402,many hours
3666632836,said stram
3808451352,sixty-day period
1723372563,virgin birth
4244940135,xenia ter-stepanova
3082190993,sixteen essays
1050181030,college year
2371730271,internal markets
2460560875,social imbalances
2174281531,executive action
1419801120,murphy honors
917788782,great need
1373417717,nieman kept
1536391042,court desired
2109111111,carefully planned
327656165,representative charles
4022688506,city employes
4206622942,new  school
2767870222,purposes specified
916359245,nose guard
2550234685,broken glass
42960097,began operations
