concept_id,concept
2950367136,whole nation
770579157,paulah thompson
2379611195,pillared style
676473582,circumstances probably
4248631644,pearl harbor
3007851024,vocal description
2170325480,horrible automobiles
417502286,rain-slick streets
1399020102,popular act
231975054,many societies
3024679718,ambivalent driver
1112282815,amounts remaining
2872755546,genuine opposition
1934262053,classes today
4023323102,consistent program
1328906377,ball safely
3054405227,momentous entry
3616064453,deep carpets
2327390343,spokesmen insist
391827814,diplomatic discussions
2884732448,include estimates
2170380890,william j
2806605520,subsequent bogeys
3544108438,properly accented
1191389071,opportunity would
3006547303,orderly implementation
1362182165,clearly established
3050829352,air conditioned
1608273998,law reducing
4155893003,greater efficiency
2318788997,probably justifiably
190291016,two instances
1718862635,played hail
2911937055,paper ballots
2993994002,index drilling
2334685360,marketing topics
1194722851,feel bound
3277185109,better late
2876655005,program intended
77713673,accident statistics
3787292009,youth crime
170301526,nato council
3447560523,dimaggio still
3580612008,farmers spend
831136259,joined behind
2159022470,seem feasible
917130366,remind one
1226873225,complete conversion
31418479,jimmy foxx
4006356445,george washington
3781553907,technical information
2373324403,bring together
3017588341,simply delay
2853572960,conductor said
3426983720,military aid
2024835191,irresistible spirit
2317288682,first coming
888345697,also likes
3352790627,basic objective
2436030929,seemed certain
4148361058,major consideration
3945247767,dinner hour
638123462,successful stager
907628328,fall brings
3656699223,vital sense
2540348316,representation dispute
3627510861,discourage anyone
2707586498,label  controversial
4105520475,ample resources
4276075802,larry jackson
2156904349,pericles speaking
2568072722,mound chores
4193127502,directly along
2082792900,eligibility rules
1203321646,existing majors
2006614491,said translated
2701011579,slower start
1093848764,many sailors
1367970744,complete picture
1555500881,plant space
1656900091,th hole
965142581,violin solos
1653401845,whole piece
381097504,winning larson
700193516,suburban living
4122169475,heywood sullivan
3743678593,formal negotiations
1882254520,adequate services
3211585292,david thompson
5581314,toward socialism
2615633164,yl point
1522761397,extra pause
3262726073,vocational rehabilitation
1478313868,well along
392513393,extent inconsistent
1924350561,great source
1536958692,piecemeal aggression
1563524471,early part
1288755934,say shanty
950174252,volume reached
