concept_id,concept
4008594683,nation-wide search
2391738682,saledo trip
3117593070,key revelation
3902282739,river twice
1820181307,training institutions
3843295367,completed conversations
3875645785,much ado
2962435594,remodeling job
2641651019,never given
3550666074,new cutter
458150903,virgilia peterson
1400536754,enough capital
3648321464,clock shadow
2441057199,spending increase
4037649538,next time
3066902414,various sizes
620957870,government operations
1646096675,national leader
903364623,clubhouse apartment
1125098098,dental schools
3484608097,luncheon today
3375525516,real aunt
2577081897,surveys show
982307181,firmer grasp
578136461,look frowningly
3173988803,home-keeping hearts
1931737048,mayor approving
2192823664,andrew thomas
273452119,taken steps
2324425118,howard c
1454532499,chartered planes
3336828941,production came
672815156,cars according
151019325,best approach
1100106610,personal connection
3909291506,logical choice
1985787093,problems instead
2212512184,allotted shares
4077631806,accomplished fact
1793706844,tax shall
2798327147,motor vehicle
3560406464,handling time
3715938251,prevent us
2278870394,louis goods
2578980884,congressional committee
1735271934,stabilized supply
1914908804,negative side
2759674976,regular budget
3568736871,total income
2470990539,elevated temperatures
2132641923,child gains
3023478984,living would
726119193,jimmie h
1077423743,small hall
3082589700,jerome weidman
3799001224,poor sailor
4205893186,explosive device
393527739,reference works
3983452742,mitchell employs
2670081179,helen shipley
482036369,long time
2594706764,good voice
1483601790,animal care
2793094374,chairman khrushchev
151163797,broadcasting station
655627453,impact upon
1870772362,charging employes
175533110,diplomatic policy
3945131972,department needs
2299316738,marie moore
2294000344,apparently expected
3022267979,greater attraction
4258874932,heart attack
1319666490,visual aids
2928169249,biennial session
2182157462,original cast
4030354945,mood indigo
3620366597,bobby waters
1753256370,grant program
1476200968,page supplement
2836142438,recent study
3883048810,admission comes
3703068074,much advanced
1855371400,fall foliage
1332250367,fellow builders
1842976429,desired design
3004204535,offer comfort
3091134281,playoff game
261837152,favorable report
426745721,interest payments
135875737,although millions
857063736,jean anouilh
1489951082,un use
392216111,great soldier
2340452822,greene homestead
1989430403,tuesday night
1178653015,outstanding contribution
3391717881,luncheon-table communication
635600317,neither effective
3214676021,promptly determined
