concept_id,concept
3071854094,found supported
609632505,approximately quadruple
2400184004,world war
1005991533,bolshoi ballet
1243922043,young representative
265979143,definitive resolution
887041659,home work
2760402130,present timetable
1424955958,summer season
2039084277,special distinction
2810296902,recorded along
674694930,senate put
3006818584,rip randall
2725229557,statement said
1488023660,prospective clients
1131558080,sba uses
1222691076,yet full
829554550,bright water
302625792,long-term commitments
3214318847,scheduled right
1289735210,hundred years
576719904,millie jansen
396129478,heavy engineering
2923935683,emory could
1076841560,given free
1518210156,disaster  storm
783432054,short order
633068769,ten seconds
3790096830,city spends
39021058,earth alive
2949972153,tons  may
2136793823,paternalism unmatched
3670031196,economic conditions
2531745233,whenever butchery
64120377,generally missed
1290161505,first dilemma
2033191945,march  shows
1721193584,fort worth
497270695,state purchases
4126544304,left center
3366642249,proposed plant
2458540400,august climbed
3564867751,good marks
4076548330,government also
2202074043,novelized form
3477119657,great virtues
354126415,service office
1578687662,may wish
332746015,special care
820237702,pittsburgh came
1546270277,panting breath
2993183515,built around
4124886100,incredible tale
3845682615,tax reform
3017228976,mean waste
1549910162,mass trials
3785419930,bellini opera
3192552009,like months
3859449458,costlier war
1089986572,august body
3074440001,jury panel
1081531001,smoke grenades
256520767,informed america
4088882011,infrared techniques
782479219,goods delivered
188031019,could happen
2930505456,guttural bit
1007337534,human resources
3190955359,open spaces
3588223235,give americans
1894751327,hans richter-haaser
156027811,white belgians
439003275,well seek
57801068,information include
3181288819,compare favorably
797882362,test basis
1210641585,trinity saturday
4090500403,proper share
3156341358,so-called scandals
931951962,extensive facilities
1671178531,elaine stritch
2089631182,president left
476536233,may become
91435421,important clue
3396728997,wonderful work
2879353448,reflected nature
80647830,so-called  polish
2633338821,ice cream
2020460108,new plants
573139173,ben stein
947671320,public administration
3290851069,base hits
3447532854,hardly anyone
1370609222,head containing
86279697,student organization
784315740,administration could
791693181,real malaise
1503783290,generally considered
2227717756,climate ranges
574929013,one university
