concept_id,concept
905395768,mennen williams
3978669833,off-the-cuff discourses
2671207092,eight sets
522530890,loveliest seasons
2426087944,low less
3493183972,possible whatever
1719469670,greatest entertainers
3616282587,also offered
4013718627,estimated return
2600197025,kenny lane
1471291985,private organizations
872599450,athletic competition
378166787,slightly damaged
985070010,seized march
1228007649,would reaffirm
3911787398,year study
4055126167,nineteenth-century judge
2108049146,industrial progress
3223232976,might see
1037594972,spectators remained
210577798,cocktail party
702193743,increased number
2558126414,pretty nurse
3308235437,devoted service
2595375097,special grandstand
1894049704,good comedian
199989305,police court
1625530660,thinks keys
885327184,berlin cycles
788438836,farther south
1209400264,possible shortage
2477035939,wednesday evening
897264909,population among
487429343,buchheister called
2441596077,area hit
3888207107,fallacious equation
62063200,reported plan
944718140,bay state
3452718823,defy season
2406941468,three-story structures
1723148540,overt action
4151777798,golden mean
154576716,operating departments
3753710789,duly authorized
1133419978,edith green
144035967,nuclear villains
2336750055,paying tribute
3070044971,six bagatelles
1068128710,progress plan
2379845321,around longer
2168791300,sensible things
848430049,husky -
71564568,hardly restrain
4124351081,new authority
1928597328,second shot
2085963767,eyewitness contribution
4261064017,reported receiving
1658611788,art hambric
561790212,give way
2737739185,swedish composer
1118949861,admitting physician
1108745888,obtain signatures
3596757307,naturalistic color
2076005867,tax supported
62868141,household-type appliances
3401909733,whole role
871606385,sent back
3546944603,one state
4286142059,laudably enough
3880686491,odd instruments
3117775514,definite purpose
2437486886,sarah vaughan
1845088610,much livelier
717043964,accept students
2572641041,newspaper men
2050643473,fleshy areas
2688893365,brought along
1381401266,black-crowned herons
3305378149,critical values
698736067,rancorous battles
3278625055,gimbel brothers
3967013059,inventory phase
23606937,staff deserves
425924942,public statement
2051254850,donnell reid
3077942963,e minor
2161269577,somehow becomes
2315652116,excellent music
3986767240,largest number
1488432928,final illness
157780720,safely neglected
305101802,father permits
707661980,side injury
4268944336,principal element
1197124422,joe sullivan
3669622733,firm delivery
1836904365,conducted bonn
3300182716,cut cunard
573945156,voting stockholder
461296927,particular instance
