concept_id,concept
3325340881,gop task force
2056187203,politicos would care
2445273438,two civil servants
3885627790,public library service
2950981778,scientific mind confronting
389175073,nighttime propagation conditions
4293230934,much better prepared
1698468669,late junior senator
1393094666,conventional arms build-
1620442115,metropolitan district champions
2444468945,annual licensing fee
633692797,many different levels
1651625069,mary complained often
156890853,culturally indispensable branches
1850227815,fairly solid rise
1537552107,despite high wages
1604540781,public works director
3145497025,amended return within
2458335902,communist penetration even
517301109,poignancy develop thenceforth
2245962045,business school outlined
2191947978,little less weight
2723898647,next new year
3006011208,receive conelrad broadcasts
1454624960,often blood-thirsty dictator
4117693077,many ways realistic
304553327,discuss problems frankly
3452088248,meet expected needs
488674812,titian-haired miss garson
1372050239,even world attention
3315370952,joan frances baker
1374929853,slow-acting tool designed
2682254596,spider-leg pedestal table
240391535,well blocked together
1138887412,calling bad conditions
84527065,would assign one
398177350,pay per year
1471780679,asked whatever became
1226172908,general motors market
3734108635,direct protection measures
548134627,beverly hilton ballroom
406711960,physical exercise raises
2780022612,cost-billing system plus
1939064712,knows good food
3746612552,tax anticipation notes
3366762661,important physical features
2221544296,federal funds granted
4083897551,denver-area tv audience
2291760722,substantial unless steps
1188554917,savings would result
3327939277,trial never developed
1165542769,sing  la sonambula
3767102299,mills chamber players
2759884835,grasslands would extend
1576963764,brush stroke yielded
3816485158,old type toothbrush
2507390932,old biddies played
2460253671,union cannot perform
1449689424,american medical association
1981170026,brush development co
2825366639,coahr letter comes
435758362,defeated felix bush
3157398375,full-time cd director
4222024154,many similar arguments
1268754792,serious condition friday
3781141092,considered  recession resistant
1966007956,republican party without
1144468388,north viet nam
3294240726,government simultaneously undertook
878121028,resignation last march
789261846,take due notice
792121758,hours around sunset
2398633276,apparently fellini caught
1667396497,lien payments involved
3858791022,state gop chairman
1448411924,good scrimmage friday
2603590807,headquarters also serves
1440089155,best trained regiment
1864600191,industrial process control
3484277942,shutter aperture may
2254514166,bespectacled woman broke
1568970561,hazel park donates
2152402377,adjusting fiscal calendars
2502797996,white-clad youthful students
1606453744,securities business since
2568835701,past twenty years
1607626406,future water needs
4264233480,way larkin gets
3191373562,destructive forces also
3944731293,electronic control users
3251371418,system provides long-
1715677211,examiner john bradford
1206361852,buy shares found
4101872594,projects within categories
167893268,result says jolliffe
2354600730,suffocating fire storm
3103960652,expansion joints along
3450467888,since faculty see
206282806,minor scraps along
2387207707,would greatly strengthen
