concept_id,concept
4160310262,large dollar
1472987845,hole total
2906391721,dying art
4178648362,new formulas
2366050749,raymond e
2461509218,brisk wind
2097036466,communists could
876463999,interlibrary loans
864897817,warmly melodious
3118057546,many times
1030595143,felt compelled
1425297767,wishful thinking
2665399379,civilian defense
1659519810,funds contributed
215790983,inspires confidence
1766497828,hot long
2873800180,monday night
4141874958,leading authority
4105371112,higher prices
2455663031,bomb calorimeter
3605778130,ilyushin transports
3998658662,feeble attack
3630355777,radio listeners
1091611263,hospital management
3222459656,treasury bills
1360873991,attributed everything
2901398026,diffusion coefficients
1064612291,marital discord
1613551733,crawford jr
477782809,encourage responsibility
3789970349,yet although
2124831877,became members
2145337830,see mays
2572928217,phil reifenrath
4049965202,supposed falsehoods
3967688183,nearby scoreboard
3055694630,camera rivets
1826955746,truman emphasized
2030280216,millidegrees respectively
3235318715,chronic disease
1487777029,cool acknowledgment
2328354757,primitive method
173035084,similar reasons
712014237,nuclear superiority
2134723607,ample opportunity
2207752601,clinical interest
4012197458,spontaneous effort
2350332928,mira ziminska-sygietynska
2079337916,northwestern college
3453849031,unsigned fiction
4261574439,appealing person
2204548601,library system
3835900216,nearing self-sufficiency
3162483105,first quarter
1475343313,capitol hill
244085643,dinner passed
778349378,late secretary
2494083058,avoid eye-strain
1325506523,country auction
1205823210,hit four
2763545316,shall find
2582692607,side issues
3893885801,thus kept
3368261878,measure allows
797046691,inholdings object
3060535101,financial problem
4117406111,related research
2882311944,rome fell
2157318657,little better
3558800295,tested imports
2278679494,entire campus
1905263384,many veterans
1468452374,katanga province
3214995138,conspicuous consumption
2101853726,baseball parks
3913604252,facing whitehall
1680425076,soviet literature
2228203459,acting began
3926599523,three years
1013999325,prince souphanouvong
2073366195,charles bellows
355874938,ton cheaper
3858131731,angelo petrini
2283199521,internal problems
205679521,pounds lighter
58675346,author speaks
3715021422,extremely dangerous
999080110,admirable job
3990935160,passing interest
2852809088,straining feet
2290373024,move sex
2708616277,net proceeds
289721076,past polls
1666495046,chamber suites
326560500,bennington steamed
1238403464,singer  live
2786957248,sums covered
2032325293,last acts
3428434629,fourteen weeks
1584386334,specifically approved
