concept_id,concept
1390451343,hollering personalities
351233842,american couple
1914492399,present contention
4192906681,recently hijacked
285083710,seidel joined
3207165137,respect thereto
777331787,prison doors
1612914205,iron-clad integrity
1172855685,biggest detriment
4170445414,major support
47386254,gloucester harbor
3410803208,remarkable conviction
969489415,federal excise
3346804963,kochanek reported
1262199423,howard e
4260537978,running end
219188552,fast pace
3565406109,commission pursuant
2584697657,contemporary furniture
1188282811,last fall
3724156027,book went
45390506,feeling among
2042418111,subsistence wage
2180107862,development requires
4128730467,messy meals
727636539,lowered heels
712927947,bubble gum
2627339474,fine reproductions
252971127,total context
3891949599,west know
917856367,last resort
2281107122,first-class example
2620493194,separate ways
1067218100,adequate compensation
1328935877,budget message
4005754371,saddle club
70931926,eisenhower budget
3804812114,serious causes
1623842185,feel cliches
1171601258,proceed towards
3245513145,podger heard
3894590778,speaker rayburn
2684824426,june article
3002956679,heart holds
3875717217,state line
1999581854,william l
2448077587,spring session
266140880,pretty good
3141011895,staged yearly
1355273835,historical unity
1019119167,fiscal session
3610364122,thank coach
2491677510,sousa march
4188894145,hartweger accepted
3746547554,brilliant displays
1560013493,frederick fuller
2983236564,completely bypass
2961354378,increase uniformly
645233370,underdeveloped country
7767854,beauty borrowed
3896040769,trouble getting
2416823052,every presidency
2431642790,american know-
4037450334,simply serve
914499477,scholastic performance
3173039454,though without
1960763491,prices without
772970256,cool air
3383575248,specialized nature
1237127139,leisurely view
801968441,accurately identified
931048569,headquarters gets
2102848595,first shot
3851383709,broad autonomy
943693933,lustre finish
2513558975,eradication effort
2063501784,marr lines
3177197501,aurora club
2488755040,respective ways
2106754148,james p
1532108701,remarkable book
897176229,college anthems
2625429708,demand could
932016699,largest share
4137741502,dramatic narrative
3432619921,fairly technical
3047455007,may make
536802168,supervise janitors
4072681733,latest addition
4213479926,certainly hope
2565455489,korean desk
3826971072,advantages concerning
770358340,one deluxer
2913422865,one cannot
559064110,guest assignments
3374470277,good sample
3562462331,roger vivier
447600788,technological subjects
2957240301,mile laps
298166872,entertainment electronics
