concept_id,concept
2854262589,county school board
1718602551,pay -year scholarships
3049818698,white house reaction
2647094693,three exposed fronts
2646713342,ninth circuit court
1361849610,whose signals reach
1970367051,three american composers
935915714,cannot fully explain
1130961819,pay higher premiums
3640545761,fbi yesterday arrested
1501105193,president would remember
3591604123,shade less glorious
2929672267,united states every
3938981719,must give assistance
599701606,ambassador adlai stevenson
1944034764,spirit served chiefly
2926036462,whole new career
2690508922,amazing september surge
4175426950,deputy sheriff w
3421445425,economic aid policies
2472957859,february issue marked
4025904470,james mcalister duque
153534390,debut supper dance
1808678709,put american satellites
2598829238,notre dame chapter
1341441385,wide area service
3458157656,need medical care
2215302985,german pilots took
1218936313,field tent set
3259346233,appointed state warden
3320394891,surrounding pioneer pastors
2724298432,west palm beach
847765487,last night got
1268133367,milstein thrust straight
518555064,law annual grants
96405915,talented soft-shoe dancer
3932069547,funds appropriated annually
2599411999,garden state parkway
986049132,respective radiated power
963473293,truly neutral government
2077297399,grand old man
1708460017,small business concerns
546268656,hope roger hits
417154958,many soviet citizens
849691611,broad balmy region
2665974649,added two  diversions
2170952059,southern pacific co
479774272,one gets killed
4097821660,discuss president kennedy
239208578,washington last week
1806034475,process neither satisfied
4244929651,seventy times seven
3861208036,premier khrushchev pulled
454875570,several small clusters
520105532,war mothers tuesday
1883423136,johnny lasalle trio
3169700269,plainly written across
3423269658,person must pass
4266016937,carleton social co-operative
960533635,question must arise
135887335,vieux carre restaurant
3783104868,temporary peace corps
527030676,skyline drive failed
655406753,considerably less cosmic
1000417063,full-time planning office
2501551452,whole world stands
4267446069,doyle cannot undertake
865890175,four kabalevsky preludes
62927680,given status quo
1072348761,four persons died
2913388818,tropical green  city
4021562511,ideal girl  possessed
3675526563,trim south african
3353120659,emory university derives
1615920069,recent state convention
615360598,jesus saith unto
3164289868,powerful transmitter buried
1580596495,connally amendment says
559519873,smith flatly rejected
2447963668,passed last monday
2643717499,ambassador thompson reported
4236189531,called  bella bella
3061376210,ultimate trail system
999145065,james hartley gregg
2324910150,defective work performed
167359829,eastern europe beyond
2311530164,owe additional tax
1324283604,peppery annual report
2049959966,america may use
2163793456,qualified city residents
1420640054,twenty-one-year-old milt pappas
2453534291,towel soon anyway
1964969916,professional planners meet
1758194693,technically proficient way
3067611558,beautiful city newark
15371717,could restore teeth
1561799016,wayne state university
3620663658,grisly surprise attack
3439237169,one looked forward
2549476826,frightening tarzan yodel
