concept_id,concept
1946563454,university without regard
3842461909,motor end plates
1755145483,ensure agricultural poverty
2369866125,additional act passed
2494983247,government printing office
2741470632,second half trying
3085975834,intense skywave propagation
4254234732,approximate transition probabilities
4266409045,payments even though
1933683562,ideal supply packages
891087490,united states attended
3009433812,best defensive record
3162719808,directly traceable via
2312794786,plant city oct
2626465881,mayor william b
373881941,old-fashioned american dollar
4250985315,peace corps offers
3185277046,united states embassy
457265766,constructive suggestions made
2781414833,clinical physiological behavior
3624733429,strategic weapon system
2439707661,equally well known
2357463231,pegged offering price
1689134536,say something meaningful
608709018,directed sail away
3946343288,peace corps may
1256867177,rain monday  mud
3500733081,portago could say
899709062,louise franklin cornering
3913436068,preceding calendar year
1510811322,opening address wednesday
3570529491,los angeles booking
2543529205,loop theater nov
1447537770,finance business construction
367441033,unusual weather factors
1614812205,ball three times
3282457508,werner said yesterday
4134406829,patricia murphy flies
294798856,hughes supported gov
291130667,eighty-year-old marshal voroshilov
931672865,also propose increasing
11406848,military markets may
3562233665,snow clearing program
2500519981,national forest purposes
4092923567,driver cruising easily
1183503477,downed promising colts
2907422008,lengthy workout yesterday
953634499,next best score
1002087057,proposals would reduce
3741782078,performs simple miracles
1259965707,area much greater
2383251298,practical management problems
3925549897,south china sea
1948511156,carefully selected cities
755580643,mile road east
579625698,however far removed
1435250715,ballet booker extraordinary
1514551717,undersea warfare studies
2865433999,entirely new field
647777609,reproducible within millidegree
1665385222,selling new products
1199389916,problem becomes even
1551116855,producer john holmes
3202908726,could still see
481423022,speak sunday night
1416954884,glass fiber yarns
3161779821,include provisions relating
2453346135,seen serious problems
4153324402,time served rather
2092161533,five years imprisonment
2677652661,one private car
392466419,ease international tensions
3471511289,first started entertaining
427988901,almost instrumental quality
3949892735,received many letters
1693339388,british biblical scholars
3664168538,john hersey novel
2280065070,garry moore makes
2781560408,feels intensely national
1106947180,long-range state planning
