concept_id,concept
2145403788,appointed hour
2896659214,much moving
2829758435,primary purpose
1652429884,fantastic difficulty
4147932160,use thereof
3635131662,carleton students
1994674124,amici curiae
2394613210,associated press
2006545066,weaker teams
707620625,young people
2920194171,basic market
3980636640,possible changes
234386751,pathology subjects
3622839748,deane beman
1286547960,consistently hear
3621750243,made necessary
2688108519,tva lakes
2553824633,well worked
873281068,special responsibility
1424008059,made quickly
2569333087,blue-uniformed guards
3660453292,special depreciation
2901136262,tv tower
3802963660,setbacks resulting
4104583007,cemal gursel
889860160,police today
4228036578,pro-western regimes
1137972548,adc program
3333684379,dwyer said
225457758,court maids
623259771,public works
3030031600,secretarial shifts
2317573267,food patches
3577029828,english titles
1145307037,communists showing
4049016645,grieving hero
1531269529,many corners
3554727924,meaningless unless
3171788117,communist regime
2228706714,industrial organizations
2442133323,aforesaid funds
1182523533,pittsburgh pirates
1005493789,collected works
3133594924,always like
3469913002,road maintenance
102088998,actual methods
3334823208,a-year experiment
1956851121,dallas society
1670352451,high time
4070368178,daytime conditions
3189421687,radio stations
1612150669,gentle disposition
2733990390,prominent protestants
3968258616,seven courses
3263444930,court order
3551000646,private speaking
1464616476,attacked one
3528603864,unsheltered could
1415736905,may involve
4231626356,necessary expenses
391926597,pohl cases
809782705,traditional relationship
1577114608,years ago
951207292,atlantic community
4225218591,irwin leatherman
2548341372,thermoplastic yarns
4191080702,adequate food
2953431910,four pickers
2716703816,public hearing
1892830465,actual title
2797770768,one basic
4186959384,ellis av
2036090062,five-day show
1067257982,party organization
3023290081,sensitive child
4275000843,advisory committee
3786440985,lead strongly
927961428,calculating machines
1042942641,imponderable world
3511471117,moneys appropriated
803583419,one game
3745436402,modern science
1905999288,thereby providing
519455790,substantial rise
2281597222,less native
1531503118,persuade consumers
1002455785,absolute power
3637842972,reasonable times
3647886983,transit company
1030826337,theatrical form
3091235076,iron curtain
3532761696,undivided attention
1465564507,national grasslands
1092204872,rooming together
1941284421,whisking secrets
2961636761,conflict surveyed
3242678139,tyranny less
3560782211,congresswoman church
3638964862,high policy
3061965707,hong kong
