concept_id,concept
2845529134,great progress
1712530234,individual look
2497090448,stood idly
3518834323,increasing complexity
366922799,baltic states
1518378574,earned doctor
1629645683,bottom sighted
991237981,everyone knows
99110836,staff projects
604503841,central area
2373243383,leading dancers
685970790,either way
3016804352,general pattern
3359272032,diplomatic history
3862579529,ruth remained
1864678430,supreme soviet
2166646715,various municipalities
3604912793,calls  bosses
2873864873,people like
2460412602,george herman
2738660309,domestic production
3455130452,many levels
2627776564,television series
3197158892,calude perasso
1661928379,macwhyte co
1601849386,merely requires
3974886567,vincent g
1823415014,chou en-lai
113054136,hatfield also
398659910,opening jan
3665587373,political failure
2072945686,political interest
3719818807,charles w
4073615556,congressional district
3408028753,daily menu
3737592977,memorable milstein
105420936,member libraries
3190024630,many appearances
1457522302,sometimes pay
290865974,african employes
1259824974,jones committee
853172890,american plane
845181329,house ways
2726916904,become soft
1803161586,several errors
779173001,pitching slump
4196580865,belowground basement
1599944456,book leaves
115649290,lovable irish
910010028,dupont case
2027856745,raucous take-
1794046936,president kennedy
4244957584,retiring soon
125884458,per cent
503597704,promising outlook
285707429,increased allowances
3850664604,singing group
481777793,short period
1889232271,veterans acknowledge
1699189410,victory draught
1752361223,sheraton-biltmore hotel
2708614083,next block
2217307837,great distances
3796778456,valuable player
2213327737,development council
3910517564,large degree
2949815937,baseball player
494205653,court-appointed attorney
2425471156,remain satisfied
1855202376,effect prior
3074672945,business upturn
546843009,mayor declined
51561787,white ballet
854362379,teaching home-owners
317383334,university gallery
1789851685,mickey walked
1055962137,especially fine
4022818610,one frequently
1143718766,fifty percent
660193280,dynamic administration
642009623,gas tank
827120092,vernon gomez
136945531,rain came
4275259899,warm look
3369804922,american samoa
1384340319,found today
3122418108,speaker twice
3273245621,living voice
2476961683,old resolve
1778222618,touch throughout
1593666984,crystalline alcohol
2349442619,useful project
262793225,rice provided
195540679,southern negro
3285031659,atlantic travel
3534555353,must give
2853747199,mongi slim
2154875414,may ask
3920279392,blaine whipple
3210129683,chairman charles
