concept_id,concept
4043997772,bootle ordered
2161265061,professional football
1257751299,adequately compensated
221144569,increase interest
257838456,may respect
1476577615,forty-six states
3563660507,crushed textures
2293669155,substitutionary work
4208514616,swift pace
1316354911,paul creston
2965199591,name known
2206502654,joe adcock
3482258890,arnolphe comes
4054570928,utter comfort
847372684,year ago
4165280011,baldrige explained
3583522,discouraged army
711443024,lil armstrong
1844776186,specific broadening
2407082046,lawrence chase
2272110846,barrage monday
2966394613,tripled within
620525464,also contribute
641245016,owe less
3663746310,bill henry
94210208,speed museum
2040244645,english never
4286174153,first studied
2338218951,another type
500680221,russian example
2583914219,adjustments needed
939873706,hard knocks
1769442435,late-summer rain
1868648633,making progress
2442870117,breaking even
2271730113,warm reception
3288789255,personal income
935180096,new revision
1173965261,court held
254521649,outside consultants
2930285994,last summer
629896598,offering simplicity
2065902095,elderly spahn
2434719145,department stores
2471323796,proposed c
1984674413,earlier years
3026858355,holding hands
202870211,bygone era
943334827,club winds
1362138653,daytime class
2623297035,air carriers
3598217988,suddenly  took
1667442222,great debate
556271621,economic expert
724105015,team physician
1432266125,nothing left
1547960341,chief justice
3749931341,many aspects
1151894487,adamant protests
1440815997,frequently announced
395216960,first glance
1597331106,petition said
3520182584,unmeritorious criticisms
2695784104,operation turnkey
2957087638,frame construction
2393261597,grazing like
587196293,support allotment
2221337002,landing strip
3366149915,return engagement
3736454127,called shortly
402758262,doltish twilight
2474324645,party functionary
243773687,middletown bases
2714991722,morally proper
2257432731,international operations
2964399425,one church
1516132091,inclinations led
3277087182,paul r
243334429,court adjourned
4095463997,big one
4065268328,new species
1953826832,inhuman idiocies
284905484,shelter club
3336837401,moving toward
279041988,constitutional guarantees
3128712021,purring rivaled
4222519310,broad statements
3517103291,nancy harris
829212526,savages wearing
1637069965,publishing today
2709411162,american taxpayers
2579756464,reserve list
2493917711,washington-alexandria lodge
3990932451,protect us
1501850619,juror said
3781164862,breakfast rides
719853156,corporation making
333144575,important bridge
3584276787,whose specialty
1825557091,mikoyan declared
