concept_id,concept
681203057,staff utilized
230002252,take management
380048093,authoritative rule
2554531077,sizzling temperatures
1930973852,one indication
3327011169,newly hired
3402908273,state copies
3213535143,simultaneous adjustments
3351145259,time passes
4254499459,half want
779934998,government submitted
638104574,inapt description
3690743727,pension payments
2300725123,capital budget
2220330358,diplomatic detente
2110131766,public trust
1076224082,shuddering subjectivity
714907211,bell tolls
4105566593,crowning virtue
2773692871,jury praised
1552483059,percentage allowance
550372669,perennial battle
222725065,kowalski family
574844663,particular attention
2056342115,one end
2964388793,maintain stability
1808808532,bearded courtiers
3961545945,office cooperates
2466794911,wards protected
3341131558,petition without
3848364304,maximum service
314414760,union message
1742571412,determined shall
513440804,great regularity
1309278606,become wolves
1838161942,accomplishments fall
3648185464,pearl headdress
2989600999,total misunderstanding
3479029236,inter-american press
3656301240,lymphoma cases
1173146762,comenico dragonetti
2469975756,devoted writer
1813566112,mad scene
1729004234,yet partisans
380449609,previous congresses
1990027132,big event
3957352672,wheeler barnes
299150444,modular components
1107982708,precision manufacture
3269185045,gained solely
391559549,men paid
1240879348,tallahassee oct
1150025586,arc plasma
2953615913,need living
2682293471,yet extravagant
2567695844,recalling days
2317075658,many designs
1273964026,jurors said
430605025,common thing
188202693,said period
1288585165,cannot ignore
920519455,entirely sporting
2315085692,most-valuable-player award
1870994622,calibration employs
3820412930,comically rounded
3344996715,hard-hearted hannah
2872890473,pre- rate
447396917,majestic church
1064922216,need guardians
598703904,b- wings
2317321511,vast task
3450590410,bring home
3022203640,vantage points
2636373856,civil service
3894345749,religious aspect
3959965423,modest entrance
4049018354,method must
2226619707,trade marks
36180419,congo since
2464196478,strong performance
2571462320,modern american
1815038519,communist society
377354087,spanish armada
1410347891,tremendous respect
2101253359,pun intended
3784373025,bitter in-fighting
842124322,varying dates
643669718,light reading
641441758,athletic schedules
4226743609,tense moment
4244036774,close dec
3864767714,concept came
582128616,persons responsible
3354633032,outer mongolia
4285492508,assigned either
858174731,texas halfback
3959851089,out-of-bounds slice
2364409021,league gives
2683356625,conclusion upon
30346238,successful acceleration
