concept_id,concept
694729191,lilting melodies
3896855114,led fight
2433096203,metal content
3097004546,recent cancellation
3996841960,directed verdict
2152552866,negro leader
2414182312,atlanta club
1089347268,patiently pointed
1569911340,mayoral veto
4128974382,mental doubts
372729792,open opponents
1990635608,augurs well
174776942,blomdahl opera
3772999616,american life
3854148005,never flamboyant
1891824432,orioles still
1210724366,great impact
3169950047,country living
3117876931,great men
2034110598,open bandstand
2336550763,accept gifts
537097053,time voiced
364232795,county committeemen
930790978,two-family house
4256003616,asked monday
631577672,historical atmosphere
3559887703,vernor east
3033645114,european competition
3392795254,diplomatic language
2444322651,jerry mccauley
733951396,carmine g
60002162,evening consisted
2287383019,proposed disenfranchisement
1120213902,wide range
1046413415,small enough
609112157,push revenues
1383717299,provide students
417413471,garland byrd
1941267583,remedial action
617405857,corrosive gases
3901521163,gallery sent
540825905,coming decades
3178964051,win back
3701482365,red onslaught
3009231962,sacheverell sitwell
2209552868,confronts us
4128250695,deductions may
3274456675,chantilly rd
4049658179,increase would
3500138568,naval blockade
775802172,drastic demand
1017568164,usually tricked
3416424984,corresponding reduction
536940648,work given
2810625212,communists put
1527146107,leaving soon
1012812187,prison would
1451770668,back door
3569988728,fist threateningly
1271515668,intervene openly
1863711570,completed yesterday
1098820869,continuing development
1772387988,every member
1812705363,soon demonstrate
303301459,one golfer
3810262183,individual men
806782905,new department
776442707,comfortable conceptions
4230963098,fourth symphony
3058462467,make room
3110786555,widespread recognition
2552381425,escaped attention
413126051,joe dey
444708129,later admitted
3426774718,joe dimaggio
4236387439,beat around
3534987592,caught driving
2188102213,campus dormitories
994262820,transition period
4231410310,notion something
2576087840,metropolitan development
2751076972,exciting evening
2800797093,medical schools
2265628055,dissenting views
1558586326,soviet russia
2621787532,breakoff decision
2692333914,trail system
2862466467,third chapter
3938758803,russian purposes
1831316632,individual registries
1086701002,skolovsky supplied
224968523,tax calendars
3074849685,state-local sharing
3382394451,cases involved
1511948201,council agreed
4271918813,brave fight
3367532531,flexible bodies
304020635,slow revival
2417545019,no-nonsense quality
919150317,rafael trujillo
