concept_id,concept
1596419286,chief executive returned
2163606875,arrest last july
1748280588,death last march
2505716937,historians tell us
3952880938,nursing home construction
2949445800,anonymous telephone calls
2807579262,grinding machine field
1109271698,division fire warden
1018524183,so-called development plans
1022304777,enlarging markets abroad
2460072,schley county rep
136310917,salubrious effects would
1385664310,automatic threading device
3799354051,municipal etv efforts
3191317163,former college boxer
2003744120,better next year
2131525761,page weekly filled
3377901576,come american students
3877417179,texas aggies got
3205372995,go thru several
1977431826,boston arts festival
1066625790,tackle richard stafford
907779440,must stay together
3662245540,set manufacturers reduced
3701970577,train qualified volunteers
750468200,constitution forbids introduction
3820598070,american catholic accomplishment
2875722769,garden hills section
3933284907,state shall certify
2545436479,clock without hands
4178835837,prepares cooperative displays
1471580555,actual missile procurement
2952926926,jointly issued invitations
3313347178,new car sales
2242305780,russian behavior demonstrates
737170631,coordinated fiscal calendars
471602552,deliver tomorrow night
2521593203,lake forest house
2716650184,enlisted branch rickey
3837471390,fresh idea material
3804246040,sir charles snow
1089638096,dollars given away
2977012348,diversified investment fund
308123059,charge lists checks
1458741862,high school assemblies
3086237700,future service pensions
58529957,feel good physically
3831219726,small business pooling
2072593789,disconcerting applause even
4089712287,men react differently
2300173542,everyday usable english
4272404791,technical terminology suggest
3781348005,average market price
1474435850,emergency toilet facilities
1726606722,sport whose frustrations
2031080295,look like foods
247690805,american could match
809588761,proper origination point
2771488927,new york cast
759491944,trujillo  thus illustrating
2193917237,employees deduct expenses
1469880237,data processing system
2005079352,full-year figures close
2846786369,rhode island girls
4025503823,sharply contrasting forecasts
3009545632,india shall enable
2343436069,essential forward areas
2485898931,america pageant held
2469645378,became particularly interested
1337896065,little zeme north
2671732510,custom design program
1626243682,corinthian yacht club
1536470768,prospects look great
1940188205,many special compensations
3789021726,objective listed first
4018736665,ran across stage
3119843341,three main categories
3117796340,two finished ahead
3366470213,goals without analysis
731960137,wine glass heels
3974304198,first moneymaking show
4230940653,efforts figure prominently
1392194868,visit last may
1512821903,helen tieken geraghty
216930723,de la garza
596687455,enjoy physical contact
1849601048,village girl coming
1353993396,bordering denver authorized
3521426573,excluding commercial boats
2964022059,hawaiian coffee ring
2010443654,republican richard nixon
1733451099,whose four-year terms
816181262,methods previously mentioned
4102534170,use aboard boats
4138017357,brought new industries
2441773455,central nazarene church
3365623416,forest fire section
3784373016,traffic judge george
1457626308,televised press conference
667439573,power may continue
