concept_id,concept
1977049065,ships bringing
354390348,elongated toes
1572037059,country may
1671127191,political shame
2063854473,berlin policy
1967097659,school bills
3111423876,hungarian beauty
477453095,magic place
2719387430,limited emergencies
3956938367,stop infiltration
832481060,never loquacious
948570768,thereby exceeding
1639033309,funeral services
928710847,steps might
2588724383,security requirements
1287825546,kathleen mason
1143195890,take time
2426580329,deputy sheriffs
3952686545,would need
2441438736,probation officers
1989872371,last day
4202665428,musical activities
1969813639,low frequencies
1953748174,point within
20286849,mostly contemporary
2477014827,sung word
3292018089,reasonable attorney
3198682622,privilege resolution
2804580237,individual freedom
2582257411,business successfully
3271218051,legitimate reactions
2644476005,new team
2342257973,federal law
2066330806,carleton alumni
2090872677,last weekend
2854813493,lawrence j
4089214941,two escapees
3775538976,originally included
1663732152,component clubs
1581033809,week days
4155403599,feel like
1547589804,collection center
1349558843,largely mobile
2363644247,working well
206380246,overwhelmingly opposed
1947902812,civic parade
208173403,partly composed
1379734938,farmers rose
1618910284,third decades
2932391443,radiation intensity
1465539130,ultimately either
1368182088,jack blanton
2379426767,economic lift
2865184343,young musicians
1940217896,concert wore
2424561103,improper bostonian
3216560221,stopping anarchy
1753083025,college would
1815924264,year-old ex-convict
933595632,rural elsie
4113049247,fully explained
277494347,comprehensive basis
3903840422,taken hold
1264629986,normally obligated
1432275364,final effort
3047200059,serious rebuff
3546741885,driving struck
53596553,ever flubbed
2036881050,somewhat smaller
1785219165,candy shop
2008670421,desegregation begins
3492929849,accidentally killed
1247380986,festive mood
480403744,report thereon
4183388981,writing news
4209063353,greek veils
1285205911,day came
599214404,rapid advances
541938467,busy workday
2639871020,allan goodman
2198777746,state take
2053317356,rival theories
3205774143,pleasure domes
206324800,god-given rights
463930216,robert mcenroe
1185554822,simon virsaladze
829631897,aforementioned constitutional
135822090,secondary hero
426126304,instruments ranging
3641087655,one believes
3168366875,reduce effort
2171776760,rules committee
3405223265,far along
895824224,scotchgard finish
2376974636,see source
4174602880,would result
1867479524,fell asleep
600256240,october harvest
3771307927,regularly slaughtered
1299046930,turning back
