concept_id,concept
3726810626,nineteen thirties
921862993,coronary artery
711364875,another setback
1742479762,present crop
3090768614,zealous volunteers
239108390,orderly balance
930375360,rookie pitcher
2965167466,see signs
1053406514,help benington
3453874894,igor oistrakh
4030013047,inevitably causes
1329938133,resolution urges
3375205499,ted williams
1331466837,graveyard monument
1079416415,others assisting
3101177199,la gioconda
1587165440,workable solutions
2494250775,freedom riders
4128378480,therefore face
2662533054,eighth symphony
3738028787,jazz festival
1356481275,vital aspects
2099922583,played rightfield
857218880,also play
3553369762,audio-visual consultant
1286134767,great man
1847153867,new  space
931401771,electrical engineers
2454156133,would surely
676476586,medical bills
2320361193,ralph pierce
2026773017,angels sing
1793434950,detested pedagogue
2340642292,also fine
3331655607,elevated today
1129632455,dais tended
572745463,miami beach
240581481,entertainment field
1059932291,television policy
4153665172,market value
36535248,henderson preaching
1931239767,jokes skimmed
3288767563,population data
3717348716,possibly responsible
4134388119,totally devoted
1154502456,attracted candidates
4092682728,wrong man
1348537922,week long
1619573528,foot-loose american
3910595222,current president
680309719,appeal board
2268096614,belgian troops
3222767066,major change
2099656094,excellence requires
3256251651,chemical difference
3889948872,military actions
2282871165,personal property
305689981,since railroading
837176204,wagon train
185914477,would lean
2016163175,speakers declared
1592693233,ex-yankee pitcher
2651412031,mainly concentrated
3050785651,new docks
1825614974,tv sales
316545557,added field
2122991779,new decade
542313842,lustrous brown
878546169,great edge
1450422082,world-shaking contribution
2300739165,local finances
3889829374,greater miami
3346650070,alexandre pavlovsky
2339422499,decries joblessness
943600073,present ambitions
3526407863,sheriff said
3163944718,twenty-year program
1584710543,dramatic credibility
639100051,louis arger
154747461,means committee
2238841059,great care
720463659,continued operation
3179847235,besides managers
692314090,capitol guide
1544298758,meek said
1514168399,mccormick place
2192643386,keeping pace
2600470270,includes driers
1061309453,uncertain impulses
564954874,approved september
3745726865,advertising program
437710224,early enactment
4105863424,extreme measures
1186923594,personnel development
2330047639,best way
3736327036,either type
1090751060,low-flying planes
1315780384,ellie mao
2423083407,enjoyed since
2556135378,current weakness
