concept_id,concept
963103393,making selections
2894736746,special interest
1779943107,return regardless
2023479150,could remember
2416479604,midsummer sun
1405820990,stock interest
342180201,former director
4126655718,sba services
1303760923,crucially relevant
3294953539,judge smith
2143424313,woman balanced
668804910,nuclear deterrent
2088832392,charlie coe
361718607,anthony steel
3268382473,recognized authorities
3678649797,prestige colleges
2449866190,step toward
1603754487,meaning bishop
1909436004,entertain thousands
19754724,fourth symposium
4160004553,six fascicles
678506286,virtuoso fireworks
1141070922,el benefactor
1740981715,two railroads
1210011001,four children
2772077542,threw wide
3162459664,unjustifiable aura
820796763,calling attention
816187055,prove entertaining
3002267859,single general
550491687,fly back
73836108,bronx leader
3102321422,labor committee
1963146351,heavy loads
946728828,pricing practices
2436930367,maybe motel-keeping
1103730602,compensating benefit
1504910914,steady-state theory
3976055195,memorable works
3638783427,general merchandising
3895123643,jefferson writing
2960695550,added room
951811045,act specifies
789959962,edwin socola
2782524876,state surplus
1602782497,frequently occur
2291867273,becomes ordinary
2093877086,barbara williams
3311558355,also able
571959831,agencies within
1525767509,nato realization
2424398182,marching songs
1493859569,precision gaging
943901018,wonderfully vital
1271428246,regular schedule
3909333646,permissive enrollment
1614148058,second reason
128992203,propaganda impact
3141558211,coaches seek
189167406,another trailers
774409256,savings bond
434817743,see action
2483372429,johnny blanchard
1065154468,wide variety
961610084,high-speed buses
1918859301,emphasized strongly
3886785380,th ward
3623730393,dorothy loudon
4193920037,policy changes
3969348898,beatrice rosenberg
1807477128,low-budget form
3839813835,pro-castro alike
3586053974,growing number
3816428140,years sponsor
3179081771,american painter
1742012691,second double
1087707295,tax structure
4199701238,fine wine
1227041333,abrupt end
116714586,general reader
637307500,reinforced concrete
3479476845,buchheister pledged
837897229,seven years
2128145188,used books
2380705861,national list
4098849726,blue eyes
87989793,two americans
2487118570,expect interpretation
1847313056,last autumn
649022555,new businesses
1080869588,flared skirt
933706860,danny thomas
4190211233,latter matter
1795878952,additional class
3149245697,small shift
1403223299,berlin could
1053687995,popular worship
1313117494,philadelphia distiller
3551667974,battery-powered radios
3599173151,good deal
