concept_id,concept
4195251018,principal speaker
3614876506,glen echo
51131818,win friends
2388851279,quick succession
3508459841,lower value
343391899,purchase shares
2801266730,inherent part
932585351,extra wonderful
1571611918,national laboratory
3101144617,skipjack became
2009244795,impressionistic conception
929829567,upon may
3273336751,great organizations
1026376601,ann wegener
2821148689,long double
694353047,social development
1264509289,higher percentage
589933526,prime copy
1657055309,unemployment rate
3452721404,major talent
1384378467,ed j
1508096290,government proposes
2927421861,la francaise
2293675453,lively teachers
1801155055,enough confidence
2122622721,even elegantly
4232013818,underwater land
262537925,andrea palladio
1530912349,made payable
124320833,prepared shelter
1598947931,move grain
1426105472,provocative remarks
1066781673,sethness jr
2255040238,nolo contendere
456096953,surface noise
2846793883,spokesmen seem
3727509454,airy types
862110279,great figure
3977924409,serious misfortune
783111731,bodily resurrection
268386617,recent weeks
1179150954,state-owned vehicles
1692471023,predicted would
4083778314,blacks seem
70320293,haggling less
781976441,decisive factors
1029949651,biological effect
1868080648,true ends
3605064917,four counts
4186357940,indispensable elements
1460036368,novel methods
988264200,dismal place
3895290078,louis seigner
2955275790,division three
2261004511,council advised
1471639093,clayton act
4078663124,rather bleak
3515426705,fascinating novelties
1859978034,mechanical world
2644180805,steam baths
1262070656,foreign investment
4067429572,deck chair
853296405,seem funny
2696921574,dispatched earlier
1490472933,dissimilar approaches
3276447694,gas thermometer
3309282252,minor damage
3917391257,taking part
3284197858,new administration
3211241704,tropical sprue
1546348022,waste paper
1186270871,helen lambert
3501438734,general use
54558564,often charming
2985899926,husband richard
3746584385,schuylkill expressway
3656986470,frank owen
1794046936,president kennedy
805610543,singular monument
3976788675,preparedness  knowing
98194964,amended declaration
848540204,given means
2349222930,constantly shifting
3227034893,without interest
3283698221,committee chairman
593488402,raoul esnards
2471525371,cherokee textile
2698075025,major economies
650097350,spring training
1776974444,appropriations committee
2995208350,fiery stabs
1479486362,rhodes university
3508257415,pohl came
1182751191,quite persuasively
1312247046,much-copied furniture
1147325880,per month
182939984,college apply
2642150179,propose action
1437248153,east-west issues
1355490972,allow time
